Date,ABL,ACI,ALW,AADs,AGA,AYRTN,BOPP,CAL,CMLT,CFAO,CLYD,CPC,EGH,ETI,EGL,FML,GCB,GOIL,GSR,GWEB,GGBL,HFC,MLC,PKL,PBC,PZC,SWL,SG-SSB,SIC,SCB,SPL,TOTAL,TRANSOL,TBL ,TLW,UNIL,UTB,MAC,ADB,ACCESS
2012-07-26,,0.08,0.06,0.52,34,0.17,1.57,0.31,0.12,,0.04,0.02,2.98,0.11,0.29,2.23,2.0,0.51,2.75,0.04,2.35,0.45,0.09,0.06,0.2,0.18,0.02,0.45,0.33,44.88,0.04,18.0,0.05,0.4,38.55,8.3,0.29,,,
2012-07-27,,0.08,0.06,0.52,34,0.17,1.57,0.3,0.12,,0.04,0.02,2.98,0.11,0.29,2.23,2.0,0.52,2.75,0.04,2.35,0.45,0.09,0.06,0.2,0.18,0.02,0.45,0.33,44.88,0.04,17.92,0.05,0.4,38.5,8.3,0.29,,,
2012-07-30,,0.08,0.06,0.52,34,0.17,1.57,0.3,0.12,,0.04,0.02,3.0,0.11,0.29,2.2,2.0,0.52,2.75,0.04,2.35,0.45,0.09,0.06,0.2,0.18,0.02,0.45,0.33,44.88,0.04,18.0,0.05,0.4,38.5,8.3,0.29,,,
2012-07-31,,0.08,0.06,0.52,34,0.17,1.57,0.31,0.12,,0.04,0.02,3.0,0.11,0.29,2.42,2.0,0.52,2.75,0.04,2.35,0.45,0.09,0.06,0.2,0.18,0.02,0.45,0.33,44.9,0.04,18.0,0.05,0.4,38.5,8.3,0.29,,,
2012-08-01,,0.08,0.06,0.52,34,0.17,1.57,0.31,0.12,,0.04,0.02,3.05,0.11,0.29,2.44,2.0,0.52,2.75,0.04,2.35,0.45,0.09,0.06,0.2,0.18,0.02,0.45,0.33,44.89,0.04,18.0,0.05,0.4,38.45,8.3,0.29,,,
2012-08-02,,0.08,0.06,0.52,34,0.17,1.57,0.31,0.12,,0.04,0.02,3.05,0.11,0.29,2.59,2.0,0.52,2.75,0.04,2.35,0.45,0.09,0.06,0.2,0.18,0.02,0.45,0.33,44.89,0.04,18.0,0.05,0.4,38.45,8.3,0.29,,,
2012-08-03,,0.08,0.06,0.52,34,0.17,1.57,0.31,0.12,,0.04,0.02,3.09,0.11,0.29,2.59,2.0,0.52,2.75,0.04,2.35,0.45,0.09,0.06,0.2,0.18,0.02,0.45,0.33,44.85,0.04,18.0,0.05,0.4,38.4,8.3,0.29,,,
2012-08-06,,0.08,0.06,0.52,34,0.17,1.57,0.31,0.12,,0.04,0.02,3.09,0.11,0.29,2.6,2.0,0.53,2.75,0.04,2.35,0.45,0.1,0.06,0.2,0.18,0.02,0.45,0.34,44.85,0.04,18.08,0.05,0.4,38.4,8.3,0.29,,,
2012-08-07,,0.08,0.06,0.52,34,0.17,1.57,0.31,0.12,,0.04,0.01,3.09,0.11,0.29,2.61,2.0,0.52,2.75,0.04,2.35,0.45,0.1,0.06,0.2,0.18,0.02,0.45,0.34,44.84,0.04,18.12,0.05,0.4,38.4,8.3,0.29,,,
2012-08-08,,0.08,0.05,0.52,34,0.17,1.57,0.31,0.12,,0.04,0.01,3.09,0.11,0.29,2.61,2.0,0.52,2.75,0.04,2.35,0.45,0.1,0.06,0.2,0.18,0.02,0.45,0.34,43.0,0.04,18.17,0.05,0.4,38.4,8.3,0.29,,,
2012-08-09,,0.08,0.05,0.52,34,0.17,1.56,0.32,0.12,,0.04,0.01,3.08,0.11,0.29,2.61,2.0,0.52,2.75,0.04,2.35,0.45,0.1,0.06,0.2,0.18,0.02,0.44,0.34,43.0,0.04,18.17,0.05,0.4,38.4,8.3,0.29,,,
2012-08-13,,0.08,0.05,0.52,34,0.17,1.56,0.32,0.12,,0.04,0.01,3.08,0.11,0.29,2.63,2.0,0.53,2.75,0.04,2.35,0.45,0.1,0.06,0.2,0.19,0.02,0.44,0.35,43.0,0.04,18.21,0.05,0.4,38.4,8.3,0.29,,,
2012-08-14,,0.08,0.05,0.52,34,0.17,1.56,0.32,0.12,,0.04,0.01,3.1,0.11,0.29,2.63,2.0,0.53,2.75,0.04,2.35,0.45,0.1,0.06,0.2,0.19,0.02,0.44,0.34,43.0,0.04,18.32,0.05,0.4,38.4,8.3,0.29,,,
2012-08-15,,0.08,0.05,0.52,34,0.17,1.56,0.33,0.12,,0.04,0.01,3.1,0.11,0.29,2.63,2.0,0.53,2.75,0.04,2.35,0.45,0.1,0.06,0.2,0.19,0.02,0.44,0.34,43.0,0.04,18.39,0.05,0.4,38.4,8.3,0.29,,,
2012-08-16,,0.08,0.05,0.52,34,0.17,1.54,0.33,0.12,,0.04,0.01,3.1,0.11,0.29,2.63,2.0,0.52,2.75,0.04,2.35,0.45,0.1,0.06,0.2,0.19,0.02,0.44,0.35,43.0,0.04,18.41,0.05,0.4,38.4,8.3,0.29,,,
2012-08-17,,0.08,0.05,0.52,34,0.17,1.54,0.32,0.12,,0.04,0.01,3.1,0.11,0.3,2.63,2.0,0.52,2.75,0.04,2.37,0.45,0.1,0.06,0.2,0.19,0.02,0.44,0.35,43.0,0.04,18.42,0.05,0.4,38.4,8.3,0.29,,,
2012-08-21,,0.08,0.05,0.52,34,0.17,1.54,0.32,0.12,,0.04,0.01,3.1,0.1,0.3,2.63,2.0,0.52,2.75,0.04,2.37,0.45,0.1,0.06,0.2,0.19,0.02,0.44,0.35,43.0,0.04,18.42,0.05,0.4,38.4,8.3,0.29,,,
2012-08-22,,0.08,0.05,0.52,34,0.17,1.5,0.32,0.12,,0.04,0.01,3.1,0.1,0.3,2.63,2.0,0.52,2.75,0.04,2.37,0.45,0.1,0.06,0.2,0.19,0.02,0.46,0.35,43.0,0.04,18.42,0.05,0.4,38.39,8.3,0.29,,,
2012-08-23,,0.08,0.05,0.52,34,0.17,1.5,0.32,0.12,,0.04,0.02,3.1,0.1,0.3,2.63,2.0,0.52,2.75,0.04,2.37,0.45,0.1,0.06,0.2,0.19,0.02,0.46,0.35,43.0,0.04,18.42,0.05,0.4,38.39,8.3,0.29,,,
2012-08-24,,0.08,0.05,0.52,34,0.17,1.5,0.32,0.12,,0.04,0.02,3.1,0.1,0.3,2.63,2.0,0.52,2.75,0.04,2.37,0.45,0.1,0.06,0.2,0.19,0.02,0.46,0.35,43.0,0.04,18.42,0.05,0.4,38.0,8.3,0.29,,,
2012-08-27,,0.08,0.05,0.52,37,0.17,1.5,0.32,0.12,,0.04,0.01,3.1,0.11,0.32,2.63,2.0,0.53,2.75,0.04,2.37,0.45,0.1,0.06,0.2,0.19,0.02,0.46,0.34,43.0,0.04,18.42,0.05,0.4,38.0,8.3,0.3,,,
2012-08-28,,0.08,0.05,0.52,37,0.17,1.4,0.32,0.12,,0.04,0.01,3.11,0.1,0.32,2.63,2.0,0.53,2.75,0.04,2.37,0.45,0.1,0.06,0.2,0.19,0.02,0.46,0.34,43.0,0.04,18.42,0.05,0.4,38.0,8.3,0.3,,,
2012-08-29,,0.08,0.05,0.52,37,0.17,1.49,0.33,0.12,,0.04,0.01,3.11,0.1,0.32,2.63,2.0,0.53,2.75,0.04,2.37,0.45,0.1,0.06,0.2,0.19,0.02,0.46,0.34,43.0,0.04,18.42,0.05,0.4,38.0,8.3,0.31,,,
2012-08-30,,0.08,0.05,0.52,37,0.17,1.49,0.33,0.12,,0.04,0.01,3.1,0.11,0.32,2.63,2.0,0.54,2.75,0.04,2.37,0.45,0.1,0.06,0.2,0.19,0.02,0.46,0.34,43.0,0.04,18.42,0.05,0.4,38.0,8.3,0.32,,,
2012-08-31,,0.08,0.05,0.52,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.1,0.1,0.31,2.63,2.0,0.54,2.75,0.04,2.37,0.45,0.1,0.06,0.2,0.19,0.02,0.45,0.34,43.0,0.04,18.43,0.05,0.4,38.0,8.3,0.32,,,
2012-09-03,,0.08,0.05,0.53,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.11,0.1,0.3,2.74,2.0,0.54,2.75,0.04,2.37,0.45,0.1,0.06,0.2,0.19,0.02,0.45,0.34,43.0,0.04,18.43,0.05,0.4,38.0,8.3,0.32,,,
2012-09-04,,0.08,0.05,0.53,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.11,0.11,0.3,2.74,2.0,0.54,2.75,0.04,2.37,0.45,0.1,0.06,0.2,0.19,0.02,0.45,0.34,43.0,0.04,18.4,0.05,0.4,38.0,8.3,0.32,,,
2012-09-05,,0.08,0.05,0.53,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.11,0.11,0.3,2.74,2.0,0.54,2.75,0.04,2.38,0.45,0.1,0.06,0.2,0.19,0.02,0.45,0.34,43.0,0.04,18.4,0.05,0.4,38.0,8.3,0.32,,,
2012-09-06,,0.08,0.05,0.52,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.11,0.12,0.3,2.74,2.0,0.54,2.75,0.04,2.38,0.45,0.1,0.06,0.2,0.19,0.02,0.44,0.34,43.0,0.04,18.4,0.05,0.4,38.17,8.3,0.33,,,
2012-09-07,,0.08,0.05,0.52,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.11,0.11,0.3,2.74,2.0,0.54,2.75,0.04,2.39,0.45,0.1,0.06,0.2,0.19,0.02,0.44,0.34,43.0,0.04,18.2,0.05,0.4,38.21,8.3,0.33,,,
2012-09-10,,0.08,0.05,0.52,37,0.17,1.49,0.33,0.12,,0.04,0.01,3.11,0.11,0.3,2.74,2.0,0.54,2.75,0.04,2.39,0.45,0.12,0.06,0.2,0.19,0.02,0.44,0.34,43.0,0.04,18.2,0.05,0.4,38.0,8.3,0.32,,,
2012-09-11,,0.08,0.05,0.52,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.1,0.11,0.3,2.74,2.0,0.54,2.75,0.04,2.4,0.45,0.12,0.06,0.2,0.19,0.02,0.44,0.34,43.0,0.04,18.2,0.05,0.4,38.0,8.3,0.32,,,
2012-09-12,,0.08,0.05,0.52,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.1,0.11,0.3,2.74,2.0,0.55,2.75,0.04,2.4,0.45,0.12,0.06,0.2,0.19,0.02,0.44,0.34,43.0,0.04,18.4,0.05,0.4,38.0,8.3,0.33,,,
2012-09-13,,0.08,0.05,0.52,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.1,0.11,0.3,2.74,2.0,0.54,2.75,0.04,2.4,0.45,0.12,0.06,0.2,0.19,0.02,0.44,0.34,43.0,0.04,18.4,0.05,0.4,38.0,8.3,0.33,,,
2012-09-14,,0.08,0.05,0.52,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.1,0.11,0.3,2.74,2.0,0.54,2.75,0.04,2.4,0.45,0.12,0.06,0.2,0.19,0.02,0.44,0.34,43.0,0.04,18.4,0.05,0.4,38.0,8.3,0.33,,,
2012-09-17,,0.08,0.05,0.52,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.1,0.11,0.3,2.74,2.0,0.54,2.75,0.04,2.5,0.45,0.12,0.06,0.2,0.19,0.02,0.44,0.32,43.0,0.04,18.4,0.05,0.4,38.01,8.3,0.33,,,
2012-09-18,,0.08,0.05,0.52,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.1,0.12,0.3,2.74,2.0,0.54,2.75,0.04,2.5,0.45,0.12,0.06,0.2,0.17,0.02,0.39,0.33,43.0,0.04,18.2,0.05,0.4,38.0,8.3,0.33,,,
2012-09-19,,0.08,0.05,0.52,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.09,0.12,0.3,2.73,2.0,0.54,2.75,0.04,2.5,0.45,0.12,0.06,0.2,0.17,0.02,0.4,0.32,42.5,0.04,18.2,0.05,0.4,38.0,8.3,0.33,,,
2012-09-20,,0.08,0.05,0.52,37,0.17,1.49,0.31,0.12,,0.04,0.01,3.09,0.12,0.3,2.75,2.0,0.54,2.75,0.04,2.5,0.45,0.13,0.06,0.2,0.17,0.02,0.4,0.32,42.5,0.04,18.19,0.05,0.4,38.0,8.3,0.33,,,
2012-09-24,,0.08,0.05,0.52,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.09,0.12,0.3,2.8,2.0,0.55,2.75,0.04,2.5,0.45,0.13,0.06,0.2,0.17,0.02,0.4,0.32,42.5,0.04,18.19,0.05,0.4,38.0,8.3,0.33,,,
2012-09-25,,0.08,0.05,0.52,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.09,0.12,0.3,2.85,1.99,0.55,2.75,0.04,2.5,0.45,0.13,0.06,0.18,0.16,0.02,0.4,0.31,42.5,0.04,18.18,0.05,0.4,38.0,8.3,0.32,,,
2012-09-26,,0.08,0.05,0.52,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.09,0.12,0.3,2.85,2.0,0.55,2.75,0.04,2.5,0.45,0.13,0.06,0.18,0.16,0.02,0.4,0.34,42.5,0.04,18.18,0.05,0.4,38.0,8.3,0.32,,,
2012-09-27,,0.08,0.05,0.52,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.09,0.12,0.3,2.85,2.0,0.55,2.75,0.04,2.5,0.45,0.13,0.06,0.18,0.16,0.02,0.43,0.35,42.5,0.04,18.18,0.05,0.4,38.0,8.3,0.32,,,
2012-09-28,,0.08,0.05,0.52,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.09,0.12,0.3,2.86,2.0,0.55,2.75,0.04,2.5,0.45,0.13,0.06,0.17,0.17,0.02,0.49,0.36,42.5,0.04,18.0,0.05,0.4,38.06,8.3,0.33,,,
2012-10-01,,0.08,0.05,0.52,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.08,0.12,0.3,2.89,2.0,0.55,2.75,0.04,2.5,0.45,0.13,0.06,0.17,0.17,0.02,0.49,0.36,41.51,0.04,18.0,0.05,0.4,38.05,8.3,0.33,,,
2012-10-02,,0.08,0.05,0.52,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.08,0.12,0.3,2.9,2.0,0.55,2.75,0.04,2.5,0.45,0.13,0.06,0.18,0.17,0.02,0.49,0.35,41.5,0.04,18.0,0.05,0.4,38.05,8.3,0.32,,,
2012-10-03,,0.08,0.05,0.52,37,0.17,1.49,0.31,0.12,,0.04,0.01,3.08,0.12,0.3,2.9,2.01,0.55,2.75,0.04,2.5,0.45,0.13,0.06,0.18,0.17,0.02,0.49,0.35,41.49,0.04,18.0,0.05,0.4,38.05,8.29,0.31,,,
2012-10-04,,0.08,0.05,0.52,37,0.17,1.49,0.32,0.12,,0.04,0.01,3.08,0.11,0.3,2.95,2.0,0.55,2.75,0.04,2.5,0.45,0.13,0.06,0.18,0.17,0.02,0.49,0.36,41.5,0.04,18.0,0.05,0.4,38.05,8.3,0.31,,,
2012-10-05,,0.08,0.05,0.52,37,0.17,1.46,0.32,0.12,,0.04,0.01,3.08,0.11,0.3,2.95,2.0,0.55,2.75,0.04,2.5,0.45,0.13,0.06,0.18,0.17,0.02,0.49,0.36,40.54,0.04,18.0,0.05,0.4,38.05,8.3,0.31,,,
2012-10-08,,0.08,0.05,0.52,37,0.17,1.46,0.32,0.12,,0.04,0.01,3.08,0.12,0.3,2.95,2.0,0.55,2.75,0.04,2.5,0.45,0.13,0.06,0.18,0.17,0.02,0.49,0.36,40.54,0.04,18.0,0.05,0.4,38.05,8.31,0.32,,,
2012-10-09,,0.08,0.04,0.52,37,0.17,1.54,0.32,0.12,,0.04,0.01,3.08,0.12,0.3,2.95,2.0,0.56,2.75,0.04,2.5,0.45,0.13,0.06,0.18,0.17,0.02,0.49,0.36,40.54,0.04,18.0,0.05,0.4,38.05,8.31,0.31,,,
2012-10-10,,0.08,0.05,0.52,37,0.17,1.54,0.32,0.12,,0.04,0.01,3.08,0.12,0.3,3.0,2.0,0.55,2.75,0.04,2.5,0.45,0.13,0.06,0.18,0.17,0.02,0.49,0.36,40.54,0.04,18.0,0.05,0.4,38.05,8.37,0.31,,,
2012-10-11,,0.08,0.05,0.52,37,0.17,1.54,0.32,0.12,,0.04,0.01,3.07,0.11,0.3,3.0,2.0,0.55,2.75,0.04,2.5,0.45,0.13,0.06,0.18,0.17,0.02,0.45,0.36,40.63,0.04,18.0,0.05,0.4,38.05,8.37,0.31,,,
2012-10-12,,0.08,0.05,0.52,37,0.17,1.54,0.32,0.12,,0.04,0.01,3.07,0.11,0.3,3.01,2.02,0.55,2.75,0.04,2.5,0.45,0.13,0.06,0.18,0.18,0.02,0.45,0.36,40.69,0.04,18.0,0.05,0.4,38.05,8.37,0.31,,,
2012-10-15,,0.08,0.05,0.52,37,0.17,1.54,0.32,0.12,,0.04,0.01,3.07,0.11,0.3,3.01,2.0,0.55,2.75,0.04,2.5,0.45,0.13,0.06,0.18,0.18,0.02,0.45,0.35,40.75,0.04,18.0,0.05,0.4,38.05,8.37,0.31,,,
2012-10-16,,0.08,0.05,0.52,37,0.17,1.45,0.32,0.12,,0.04,0.01,3.07,0.11,0.3,3.04,2.0,0.56,2.75,0.04,2.55,0.45,0.13,0.06,0.18,0.18,0.02,0.46,0.35,40.79,0.04,18.0,0.05,0.4,38.05,8.37,0.31,,,
2012-10-17,,0.08,0.05,0.52,37,0.17,1.45,0.32,0.12,,0.04,0.01,3.07,0.11,0.29,3.2,2.0,0.56,2.75,0.04,2.55,0.45,0.13,0.06,0.18,0.18,0.02,0.46,0.35,40.79,0.04,18.0,0.05,0.4,38.05,8.37,0.31,,,
2012-10-18,,0.08,0.05,0.52,37,0.17,1.45,0.32,0.12,,0.04,0.01,3.07,0.12,0.3,3.2,2.0,0.59,2.75,0.04,2.55,0.45,0.13,0.06,0.18,0.18,0.02,0.44,0.35,40.98,0.04,18.01,0.05,0.4,38.05,8.4,0.31,,,
2012-10-19,,0.08,0.05,0.52,37,0.17,1.45,0.32,0.12,,0.04,0.01,3.07,0.11,0.3,3.22,2.04,0.59,2.75,0.04,2.55,0.45,0.13,0.06,0.18,0.18,0.02,0.44,0.35,40.98,0.04,18.05,0.05,0.4,38.05,8.4,0.32,,,
2012-10-22,,0.08,0.05,0.52,37,0.17,1.45,0.32,0.12,,0.04,0.01,3.07,0.12,0.3,3.4,2.04,0.59,2.75,0.04,2.55,0.45,0.13,0.06,0.17,0.18,0.02,0.44,0.36,42.34,0.04,18.05,0.05,0.4,38.07,8.4,0.32,,,
2012-10-23,,0.08,0.05,0.52,37,0.17,1.45,0.32,0.12,,0.04,0.01,3.0,0.11,0.3,3.4,2.02,0.59,2.75,0.04,2.55,0.45,0.13,0.06,0.17,0.18,0.02,0.44,0.36,43.5,0.04,18.09,0.05,0.4,38.07,8.4,0.32,,,
2012-10-24,,0.08,0.05,0.52,37,0.17,1.45,0.32,0.12,,0.04,0.01,3.04,0.12,0.3,3.4,2.02,0.59,2.75,0.04,2.55,0.45,0.13,0.06,0.18,0.18,0.02,0.49,0.36,43.5,0.04,18.15,0.05,0.4,38.07,8.4,0.32,,,
2012-10-25,,0.08,0.05,0.52,37,0.17,1.6,0.32,0.12,,0.04,0.01,3.05,0.12,0.3,3.4,2.03,0.59,2.75,0.04,2.55,0.45,0.13,0.06,0.18,0.18,0.02,0.49,0.36,43.5,0.04,18.15,0.05,0.4,38.07,8.4,0.33,,,
2012-10-29,,0.08,0.05,0.52,37,0.17,1.6,0.32,0.12,,0.04,0.01,3.05,0.12,0.3,3.4,2.03,0.6,2.75,0.04,2.55,0.45,0.13,0.06,0.18,0.18,0.02,0.49,0.36,46.19,0.04,18.15,0.05,0.4,38.05,8.4,0.33,,,
2012-10-30,,0.08,0.05,0.52,37,0.17,1.6,0.33,0.12,,0.04,0.01,3.05,0.12,0.3,3.45,2.05,0.59,2.75,0.04,2.61,0.45,0.13,0.06,0.18,0.18,0.02,0.49,0.36,53.04,0.04,18.15,0.05,0.4,38.05,8.41,0.33,,,
2012-10-31,,0.08,0.05,0.52,37,0.17,1.6,0.34,0.12,,0.04,0.01,3.05,0.11,0.3,3.5,2.05,0.6,2.75,0.04,2.62,0.45,0.13,0.06,0.17,0.18,0.02,0.45,0.36,57.0,0.04,18.15,0.05,0.4,38.06,8.42,0.33,,,
2012-11-01,,0.08,0.05,0.52,37,0.17,1.6,0.34,0.12,,0.04,0.01,3.05,0.11,0.3,3.51,2.07,0.6,2.75,0.04,2.62,0.45,0.13,0.06,0.18,0.18,0.02,0.46,0.36,60.0,0.04,18.4,0.05,0.4,38.06,8.42,0.34,,,
2012-11-02,,0.08,0.05,0.52,37,0.17,1.6,0.33,0.13,,0.04,0.01,3.05,0.11,0.3,3.5,2.09,0.6,2.75,0.04,2.62,0.45,0.13,0.06,0.17,0.18,0.02,0.46,0.36,63.22,0.04,19.0,0.05,0.4,38.06,8.42,0.34,,,
2012-11-05,,0.08,0.05,0.52,37,0.17,1.55,0.33,0.13,,0.04,0.01,3.05,0.11,0.31,3.5,2.09,0.6,2.75,0.04,2.62,0.45,0.13,0.06,0.17,0.18,0.02,0.46,0.36,63.0,0.04,20.0,0.05,0.4,38.06,8.43,0.34,,,
2012-11-06,,0.08,0.05,0.52,37,0.17,1.55,0.34,0.13,,0.04,0.01,3.05,0.11,0.31,3.5,2.11,0.6,2.75,0.04,2.62,0.45,0.13,0.06,0.18,0.18,0.02,0.46,0.36,63.0,0.04,20.0,0.05,0.4,38.06,8.43,0.33,,,
2012-11-07,,0.08,0.05,0.52,37,0.17,1.55,0.34,0.13,,0.04,0.01,3.05,0.11,0.34,3.5,2.11,0.6,2.75,0.04,2.62,0.45,0.13,0.06,0.18,0.18,0.02,0.46,0.37,63.0,0.04,20.0,0.05,0.4,38.05,8.43,0.34,,,
2012-11-08,,0.08,0.05,0.52,37,0.17,1.5,0.34,0.13,,0.04,0.01,3.04,0.12,0.34,3.55,2.11,0.6,2.75,0.04,2.62,0.45,0.13,0.06,0.18,0.18,0.02,0.46,0.36,62.9800000000002,0.04,20.0,0.05,0.4,38.05,8.43,0.34,,,
2012-11-09,,0.08,0.05,0.52,37,0.17,1.5,0.35,0.13,,0.04,0.01,3.04,0.12,0.34,3.54,2.11,0.6,2.75,0.04,2.62,0.45,0.13,0.06,0.18,0.18,0.02,0.46,0.36,10.33,0.04,20.0,0.05,0.4,38.05,8.43,0.34,,,
2012-11-12,,0.08,0.05,0.52,37,0.17,1.5,0.35,0.13,,0.04,0.01,3.04,0.12,0.34,3.55,2.1,0.6,2.75,0.04,2.62,0.45,0.13,0.06,0.18,0.18,0.02,0.46,0.36,10.41,0.04,20.0,0.05,0.4,38.05,8.43,0.35,,,
2012-11-13,,0.08,0.05,0.52,37,0.17,1.5,0.35,0.13,,0.04,0.01,3.04,0.11,0.34,3.55,2.1,0.6,2.75,0.04,2.62,0.45,0.13,0.06,0.18,0.18,0.02,0.46,0.36,10.45,0.04,20.0,0.05,0.4,38.05,8.43,0.35,,,
2012-11-14,,0.08,0.05,0.52,37,0.17,1.5,0.36,0.13,,0.04,0.02,3.03,0.11,0.36,3.55,2.11,0.6,2.75,0.04,2.62,0.45,0.13,0.06,0.18,0.18,0.02,0.46,0.36,10.45,0.04,20.0,0.05,0.4,38.05,8.43,0.32,,,
2012-11-15,,0.08,0.05,0.52,37,0.17,1.5,0.37,0.13,,0.04,0.02,3.03,0.11,0.36,3.55,2.11,0.6,2.75,0.04,2.62,0.45,0.13,0.06,0.17,0.18,0.02,0.46,0.36,10.45,0.04,20.0,0.05,0.4,38.05,8.43,0.35,,,
2012-11-16,,0.08,0.05,0.52,37,0.17,1.5,0.38,0.13,,0.04,0.02,3.0,0.11,0.4,3.55,2.11,0.61,2.75,0.04,2.62,0.45,0.13,0.06,0.17,0.18,0.02,0.46,0.36,10.46,0.04,20.0,0.05,0.4,38.05,8.43,0.32,,,
2012-11-19,,0.08,0.05,0.52,37,0.17,1.5,0.37,0.13,,0.04,0.02,3.0,0.11,0.4,3.55,2.11,0.61,2.75,0.04,2.62,0.45,0.13,0.06,0.17,0.18,0.02,0.46,0.35,10.46,0.04,20.0,0.05,0.4,38.05,8.43,0.34,,,
2012-11-20,,0.08,0.05,0.52,37,0.17,1.5,0.37,0.13,,0.04,0.02,3.0,0.11,0.4,3.55,2.11,0.61,2.75,0.04,2.62,0.45,0.13,0.06,0.18,0.18,0.02,0.46,0.35,10.4,0.04,20.0,0.05,0.4,38.05,8.43,0.34,,,
2012-11-21,,0.08,0.05,0.52,37,0.17,1.5,0.37,0.13,,0.04,0.02,3.0,0.11,0.42,3.55,2.11,0.62,2.75,0.04,2.62,0.45,0.13,0.06,0.18,0.18,0.02,0.46,0.36,10.03,0.04,20.0,0.05,0.4,38.05,8.44,0.34,,,
2012-11-22,,0.08,0.05,0.52,37,0.17,1.5,0.37,0.13,,0.04,0.02,3.0,0.11,0.42,3.53,2.11,0.62,2.75,0.04,2.62,0.45,0.13,0.06,0.18,0.18,0.02,0.46,0.35,10.0,0.04,20.0,0.05,0.4,38.05,8.44,0.34,,,
2012-11-23,,0.08,0.05,0.52,37,0.17,1.5,0.38,0.13,,0.04,0.02,3.0,0.12,0.44,3.52,2.11,0.62,2.75,0.04,2.62,0.45,0.13,0.06,0.18,0.18,0.02,0.46,0.36,9.0,0.04,23.0,0.05,0.4,38.05,8.44,0.34,,,
2012-11-26,,0.08,0.05,0.52,37,0.17,1.5,0.38,0.13,,0.04,0.02,3.0,0.12,0.44,3.52,2.11,0.62,2.75,0.04,2.62,0.45,0.13,0.06,0.18,0.17,0.02,0.47,0.36,8.99,0.04,22.0,0.05,0.4,38.05,8.45,0.34,,,
2012-11-27,,0.08,0.05,0.52,37,0.17,1.5,0.38,0.13,,0.04,0.02,3.0,0.12,0.46,3.55,2.15,0.62,2.75,0.04,2.62,0.45,0.13,0.06,0.18,0.17,0.02,0.47,0.36,8.96,0.04,22.0,0.05,0.4,38.05,8.45,0.34,,,
2012-11-28,,0.08,0.05,0.52,37,0.17,1.5,0.38,0.13,,0.04,0.02,3.0,0.12,0.47,3.55,2.11,0.62,2.75,0.04,2.62,0.45,0.13,0.06,0.18,0.18,0.02,0.48,0.36,8.96,0.04,22.01,0.05,0.4,38.05,8.45,0.34,,,
2012-11-29,,0.08,0.05,0.52,37,0.17,1.5,0.38,0.13,,0.04,0.02,3.0,0.12,0.48,3.53,2.11,0.62,2.75,0.04,2.62,0.45,0.13,0.06,0.18,0.18,0.02,0.48,0.36,8.94,0.04,22.01,0.05,0.4,38.05,8.45,0.35,,,
2012-11-30,,0.08,0.05,0.52,37,0.17,1.5,0.38,0.13,,0.04,0.02,3.0,0.11,0.48,3.53,2.14,0.62,2.75,0.04,2.62,0.45,0.13,0.06,0.18,0.18,0.02,0.48,0.36,8.92,0.04,22.1,0.05,0.4,38.05,8.45,0.35,,,
2012-12-03,,0.08,0.05,0.52,37,0.17,1.4,0.38,0.13,,0.04,0.02,3.0,0.12,0.48,3.53,2.14,0.61,2.75,0.04,2.62,0.45,0.13,0.06,0.18,0.18,0.02,0.48,0.36,8.92,0.04,23.0,0.05,0.4,38.05,8.45,0.36,,,
2012-12-04,,0.08,0.05,0.52,37,0.17,1.4,0.39,0.14,,0.04,0.02,3.0,0.12,0.48,3.53,2.12,0.61,2.75,0.04,2.62,0.45,0.13,0.06,0.18,0.18,0.02,0.47,0.36,8.94,0.04,23.0,0.05,0.4,38.05,8.45,0.34,,,
2012-12-05,,0.08,0.05,0.52,37,0.17,1.4,0.39,0.14,,0.04,0.02,3.0,0.12,0.48,3.53,2.11,0.61,2.75,0.04,2.62,0.45,0.15,0.06,0.18,0.18,0.02,0.48,0.36,8.94,0.04,23.0,0.05,0.4,38.05,8.45,0.34,,,
2012-12-06,,0.08,0.05,0.52,37,0.17,1.4,0.39,0.14,,0.04,0.02,3.0,0.12,0.48,3.53,2.05,0.61,2.75,0.04,2.62,0.45,0.15,0.06,0.18,0.18,0.02,0.48,0.36,8.94,0.04,23.0,0.05,0.4,38.05,8.51,0.35,,,
