Date,ABL,AGC,AGA,AADs,ALW,AYRTN,BAT,BOPP,CAL,CFAO,CLYD,CPC,EBG,EIC,ETI,FML,GBL,GCB,GGBL,GOIL,GSR,GWEB,HFC,KBL,MGL,MLC,MOGL,PKL,PBC,PZ,SCB,SIC,SPL,SPPC,SSB,SWL,TBL,TRANSOL,UNIL,UT,CMLT
2009-11-09,0.1,,30,0.31,0.44,0.14,,0.5,0.21,0.04,0.08,0.03,2.89,2.29,0.13,4.61,,0.9,1.32,0.18,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,29.25,0.3,0.05,0.1,0.45,0.03,1.33,0.1,3.42,0.18,0.16
2009-11-10,0.1,,30,0.31,0.44,0.14,,0.5,0.21,0.04,0.08,0.03,2.89,2.29,0.13,4.7,,0.9,1.32,0.18,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,29.25,0.3,0.05,0.1,0.45,0.03,1.33,0.1,3.42,0.18,0.16
2009-11-11,0.1,,30,0.31,0.44,0.13,,0.5,0.2,0.04,0.08,0.03,2.89,2.29,0.13,4.7,,0.89,1.32,0.18,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,29.25,0.3,0.05,0.1,0.45,0.03,1.33,0.1,3.42,0.2,0.16
2009-11-12,0.1,,30,0.31,0.44,0.13,,0.5,0.2,0.04,0.08,0.03,2.89,2.29,0.13,4.7,,0.89,1.32,0.18,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,29.25,0.3,0.05,0.1,0.45,0.03,1.33,0.1,3.42,0.18,0.16
2009-11-13,0.1,,30,0.31,0.44,0.13,,0.5,0.2,0.04,0.08,0.03,2.89,2.29,0.13,4.7,,0.88,1.32,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,29.25,0.3,0.05,0.1,0.45,0.03,1.33,0.1,3.42,0.2,0.16
2009-11-16,0.1,,30,0.31,0.44,0.13,,0.5,0.2,0.04,0.08,0.03,2.89,2.29,0.13,4.7,,0.88,1.32,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,29.25,0.3,0.05,0.1,0.45,0.03,1.33,0.1,3.42,0.2,0.16
2009-11-17,0.1,,30,0.31,0.44,0.13,,0.5,0.2,0.04,0.08,0.03,2.9,2.29,0.13,4.7,,0.88,1.32,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.1,3.42,0.2,0.16
2009-11-18,0.1,,30,0.31,0.44,0.13,,0.49,0.2,0.04,0.08,0.03,2.9,2.29,0.13,4.7,,0.87,1.32,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.1,3.42,0.2,0.16
2009-11-19,0.1,,30,0.31,0.44,0.13,,0.48,0.2,0.04,0.08,0.03,2.9,2.29,0.13,4.71,,0.85,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.1,3.42,0.2,0.16
2009-11-20,0.1,,30,0.31,0.44,0.13,,0.48,0.2,0.04,0.08,0.03,2.9,2.2,0.13,4.71,,0.85,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.42,0.2,0.16
2009-11-23,0.1,,30,0.31,0.44,0.13,,0.48,0.2,0.04,0.08,0.03,2.9,2.2,0.13,4.71,,0.85,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.42,0.2,0.16
2009-11-24,0.1,,30,0.31,0.44,0.13,,0.48,0.2,0.04,0.08,0.03,2.9,2.2,0.13,4.71,,0.85,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.42,0.2,0.16
2009-11-25,0.1,,30,0.31,0.44,0.13,,0.48,0.2,0.04,0.08,0.03,2.9,2.2,0.13,4.71,,0.85,1.36,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.41,0.2,0.16
2009-11-26,0.1,,30,0.31,0.44,0.13,,0.48,0.2,0.04,0.08,0.03,2.9,2.2,0.13,4.72,,0.85,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.41,0.2,0.16
2009-11-30,0.1,,30,0.31,0.44,0.13,,0.45,0.2,0.04,0.08,0.03,2.9,2.2,0.13,4.72,,0.82,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.41,0.2,0.16
2009-12-01,0.1,,30,0.31,0.44,0.12,,0.45,0.2,0.04,0.08,0.03,2.9,2.2,0.13,4.72,,0.82,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.41,0.2,0.16
2009-12-02,0.1,,30,0.3,0.44,0.13,,0.45,0.2,0.04,0.08,0.03,2.9,2.2,0.13,4.72,,0.8,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.41,0.2,0.16
2009-12-03,0.1,,30,0.3,0.44,0.13,,0.45,0.2,0.04,0.08,0.03,2.9,2.2,0.13,4.72,,0.8,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.41,0.2,0.16
2009-12-07,0.1,,30,0.3,0.44,0.13,,0.45,0.2,0.04,0.08,0.03,2.9,2.2,0.13,4.73,,0.8,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.41,0.2,0.16
2009-12-08,0.1,,30,0.3,0.44,0.13,,0.45,0.2,0.04,0.08,0.03,2.9,2.2,0.13,4.8,,0.75,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.41,0.2,0.16
2009-12-09,0.1,,30,0.3,0.44,0.13,,0.45,0.2,0.04,0.08,0.03,2.9,2.2,0.13,5.0,,0.75,1.35,0.16,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.41,0.2,0.16
2009-12-10,0.1,,30,0.3,0.44,0.13,,0.45,0.2,0.04,0.08,0.03,2.9,2.2,0.13,5.0,,0.75,1.35,0.16,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.41,0.2,0.16
2009-12-11,0.1,,30,0.3,0.44,0.13,,0.45,0.2,0.04,0.08,0.03,2.9,2.2,0.12,5.0,,0.75,1.35,0.16,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.41,0.2,0.16
2009-12-14,0.1,,30,0.3,0.44,0.13,,0.45,0.2,0.04,0.08,0.03,2.9,2.2,0.12,5.0,,0.74,1.35,0.16,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.29,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.2,0.16
2009-12-15,0.1,,30,0.3,0.44,0.13,,0.45,0.2,0.04,0.08,0.03,2.9,2.2,0.13,5.0,,0.7,1.35,0.16,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.29,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.2,0.16
2009-12-16,0.1,,30,0.3,0.44,0.13,,0.45,0.2,0.04,0.08,0.03,2.9,2.2,0.13,5.0,,0.7,1.35,0.16,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.29,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.2,0.16
2009-12-17,0.1,,30,0.3,0.44,0.13,,0.45,0.2,0.04,0.08,0.03,2.9,2.2,0.13,5.0,,0.7,1.35,0.16,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.27,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2009-12-18,0.1,,30,0.3,0.44,0.13,,0.48,0.2,0.04,0.08,0.03,2.9,2.2,0.13,5.55,,0.7,1.35,0.16,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.26,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2009-12-21,0.1,,30,0.3,0.44,0.13,,0.48,0.2,0.04,0.08,0.03,2.8,2.2,0.13,5.55,,0.71,1.35,0.16,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.27,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2009-12-22,0.1,,30,0.3,0.44,0.13,,0.48,0.2,0.04,0.08,0.03,2.8,2.2,0.14,5.55,,0.71,1.35,0.16,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.27,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2009-12-23,0.1,,30,0.3,0.44,0.13,,0.48,0.2,0.04,0.08,0.03,2.8,2.2,0.14,5.55,,0.71,1.35,0.14,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.27,0.05,0.1,0.44,0.03,1.33,0.09,3.4,0.21,0.16
2009-12-24,0.1,,30,0.3,0.44,0.13,,0.48,0.2,0.04,0.08,0.03,2.8,2.2,0.14,5.55,,0.71,1.35,0.14,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.26,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2009-12-29,0.1,,30,0.3,0.44,0.13,,0.48,0.2,0.03,0.08,0.03,2.8,2.2,0.14,5.55,,0.71,1.35,0.15,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.27,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2009-12-30,0.1,,30,0.3,0.44,0.13,,0.48,0.2,0.03,0.08,0.03,2.8,2.2,0.14,5.55,,0.71,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.27,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2009-12-31,0.1,,30,0.3,0.44,0.13,,0.48,0.2,0.03,0.08,0.03,2.8,2.2,0.15,5.55,,0.74,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.27,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
