Date,HFC,UNIL,MLC,ALW,PBC,GGBL,CMLT,SWL,FML,SCB,GCB
2000-06-30,950.0,1845.0,150.0,2600.0,520.0,990.0,422.0,,1200.0,22000.0,978.0
2000-07-03,950.0,1845.0,150.0,2600.0,520.0,990.0,422.0,,1200.0,22000.0,978.0
2000-07-05,950.0,1845.0,150.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,978.0
2000-07-07,950.0,1845.0,150.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,980.0
2000-07-10,950.0,1845.0,150.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,1000.0
2000-07-12,950.0,1845.0,150.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,1000.0
2000-07-14,950.0,1845.0,150.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,1000.0
2000-07-17,950.0,1845.0,150.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,1000.0
2000-07-19,950.0,1845.0,150.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,1000.0
2000-07-21,950.0,1845.0,150.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,1000.0
2000-07-24,950.0,1845.0,150.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,1000.0
2000-07-26,950.0,1845.0,150.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,1000.0
2000-07-28,950.0,1845.0,150.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,1000.0
2000-07-31,950.0,1845.0,150.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,1000.0
2000-08-02,950.0,1845.0,150.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,1000.0
2000-08-04,950.0,1800.0,150.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,1000.0
2000-08-07,950.0,1800.0,150.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,1000.0
2000-08-09,950.0,1800.0,150.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,1000.0
2000-08-11,950.0,1800.0,150.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,1000.0
2000-08-14,950.0,1800.0,150.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,1000.0
2000-08-16,950.0,1800.0,150.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,1000.0
2000-08-18,950.0,1800.0,149.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,1000.0
2000-08-21,950.0,1800.0,149.0,2600.0,520.0,990.0,425.0,,1200.0,22000.0,1000.0
2000-08-23,950.0,1800.0,149.0,2600.0,520.0,990.0,425.0,,1100.0,22000.0,1100.0
2000-08-25,950.0,1800.0,149.0,2600.0,520.0,990.0,425.0,,1100.0,21000.0,1100.0
2000-08-28,950.0,1800.0,149.0,2600.0,520.0,990.0,425.0,,1100.0,21000.0,1100.0
2000-08-30,950.0,1800.0,149.0,2600.0,520.0,990.0,425.0,,1100.0,21000.0,1130.0
2000-09-01,950.0,1800.0,149.0,2400.0,520.0,990.0,425.0,,1100.0,21000.0,1165.0
2000-09-04,950.0,1800.0,149.0,2450.0,520.0,990.0,425.0,,1100.0,21000.0,1170.0
2000-09-06,950.0,1800.0,149.0,2450.0,520.0,990.0,425.0,,1100.0,21000.0,1300.0
2000-09-08,950.0,1800.0,149.0,2450.0,520.0,990.0,425.0,,1100.0,22100.0,1300.0
2000-09-11,950.0,1800.0,149.0,2450.0,520.0,990.0,425.0,,1100.0,22100.0,1305.0
2000-09-13,950.0,1800.0,149.0,2450.0,520.0,990.0,425.0,,1100.0,22100.0,1350.0
2000-09-15,950.0,1800.0,149.0,2450.0,520.0,990.0,425.0,,1100.0,22100.0,1350.0
2000-09-18,950.0,1800.0,149.0,2450.0,520.0,990.0,425.0,,1100.0,21000.0,1170.0
2000-09-20,950.0,1800.0,149.0,2450.0,520.0,900.0,425.0,,1100.0,22100.0,1600.0
2000-09-22,950.0,1750.0,149.0,2500.0,520.0,989.0,425.0,,1100.0,22100.0,1600.0
2000-09-25,950.0,1500.0,149.0,2500.0,520.0,989.0,425.0,,1100.0,22100.0,1600.0
2000-09-27,950.0,1300.0,149.0,2600.0,520.0,989.0,425.0,,1100.0,22100.0,1600.0
2000-09-29,950.0,1300.0,149.0,2600.0,520.0,900.0,425.0,,1100.0,22100.0,1600.0
2000-10-02,950.0,1300.0,149.0,2630.0,520.0,900.0,425.0,,1100.0,22100.0,1600.0
2000-10-04,950.0,1300.0,149.0,2700.0,520.0,900.0,425.0,,1100.0,22100.0,1600.0
2000-10-06,950.0,1300.0,149.0,2800.0,520.0,900.0,425.0,,1100.0,22100.0,1600.0
2000-10-09,950.0,1300.0,149.0,2900.0,520.0,900.0,425.0,,1100.0,22100.0,1600.0
2000-10-11,950.0,1300.0,149.0,3000.0,520.0,900.0,425.0,,1100.0,22100.0,1600.0
2000-10-13,950.0,1350.0,149.0,3105.0,520.0,800.0,425.0,,1100.0,22000.0,1600.0
2000-10-16,950.0,1350.0,149.0,3150.0,520.0,700.0,425.0,,1100.0,22000.0,1600.0
2000-10-18,950.0,1400.0,149.0,3150.0,520.0,700.0,425.0,,1100.0,21900.0,1600.0
2000-10-20,950.0,1460.0,149.0,3400.0,520.0,710.0,425.0,,1100.0,21900.0,1600.0
2000-10-23,950.0,1470.0,149.0,3400.0,520.0,710.0,425.0,,1100.0,22000.0,1600.0
2000-10-25,950.0,1470.0,149.0,3450.0,520.0,710.0,425.0,,1100.0,22000.0,1600.0
2000-10-27,950.0,1500.0,149.0,4105.0,520.0,710.0,425.0,,1100.0,22000.0,1600.0
2000-10-30,950.0,1500.0,149.0,4200.0,520.0,710.0,425.0,,1100.0,22000.0,1600.0
2000-11-01,950.0,1500.0,149.0,4200.0,503.0,710.0,425.0,,1100.0,22000.0,1600.0
2000-11-03,952.0,1500.0,149.0,4200.0,503.0,710.0,425.0,,1100.0,21500.0,1600.0
2000-11-06,952.0,1500.0,149.0,4200.0,503.0,710.0,425.0,,1100.0,21500.0,1600.0
2000-11-08,952.0,1500.0,149.0,4200.0,503.0,710.0,425.0,,1100.0,21500.0,1600.0
2000-11-10,952.0,1500.0,149.0,4100.0,503.0,710.0,425.0,,1100.0,21500.0,1579.0
2000-11-13,952.0,1550.0,149.0,4100.0,503.0,710.0,425.0,,1100.0,21500.0,1579.0
2000-11-15,952.0,1550.0,145.0,4100.0,503.0,710.0,425.0,,1100.0,21500.0,1579.0
2000-11-17,952.0,1550.0,145.0,4100.0,503.0,720.0,425.0,,1000.0,21500.0,1579.0
2000-11-20,952.0,1550.0,145.0,4100.0,503.0,740.0,425.0,,1000.0,21500.0,1579.0
2000-11-22,952.0,1600.0,145.0,4150.0,503.0,740.0,425.0,,1000.0,21500.0,1579.0
2000-11-24,952.0,1650.0,145.0,4100.0,503.0,740.0,425.0,,1000.0,21500.0,1579.0
2000-11-27,952.0,1650.0,145.0,4100.0,503.0,740.0,425.0,,1000.0,21500.0,1579.0
2000-11-29,952.0,1670.0,145.0,4100.0,503.0,990.0,425.0,,950.0,21490.0,1500.0
2000-12-04,952.0,1670.0,145.0,4100.0,503.0,990.0,425.0,,950.0,21500.0,1500.0
2000-12-06,952.0,1670.0,145.0,4150.0,503.0,990.0,425.0,,950.0,21500.0,1500.0
2000-12-08,952.0,1670.0,145.0,4150.0,503.0,990.0,425.0,,900.0,21500.0,1500.0
2000-12-11,952.0,1670.0,145.0,4155.0,503.0,990.0,425.0,,900.0,21500.0,1500.0
2000-12-13,952.0,1670.0,145.0,4205.0,503.0,990.0,425.0,,900.0,21500.0,1500.0
2000-12-15,952.0,1670.0,145.0,4205.0,503.0,990.0,425.0,,900.0,21500.0,1500.0
2000-12-18,952.0,1670.0,135.0,4250.0,503.0,990.0,425.0,,900.0,21500.0,1500.0
2000-12-20,952.0,1600.0,135.0,4250.0,503.0,900.0,425.0,,875.0,21500.0,1500.0
2000-12-22,952.0,1600.0,135.0,4350.0,503.0,900.0,425.0,,850.0,21500.0,1500.0
2000-12-29,952.0,1600.0,135.0,4350.0,503.0,900.0,425.0,,850.0,21500.0,1505.0
2001-01-02,952.0,1600.0,135.0,4500.0,503.0,900.0,425.0,,850.0,21500.0,1505.0
2001-01-03,952.0,1600.0,135.0,4500.0,503.0,900.0,425.0,,850.0,21500.0,1505.0
2001-01-05,952.0,1600.0,135.0,4500.0,503.0,900.0,425.0,,850.0,21500.0,1510.0
2001-01-08,952.0,1600.0,135.0,4500.0,503.0,900.0,425.0,,850.0,21500.0,1515.0
2001-01-10,952.0,1600.0,135.0,4500.0,503.0,900.0,425.0,,850.0,21500.0,1515.0
2001-01-12,952.0,1600.0,135.0,4500.0,503.0,900.0,425.0,,850.0,21500.0,1520.0
2001-01-15,952.0,1600.0,135.0,4500.0,503.0,900.0,425.0,,850.0,21500.0,1520.0
2001-01-17,952.0,1600.0,135.0,4650.0,490.0,900.0,425.0,,850.0,21500.0,1520.0
2001-01-19,952.0,1600.0,135.0,4672.0,490.0,900.0,425.0,,850.0,21500.0,1520.0
2001-01-21,952.0,1600.0,135.0,4672.0,490.0,900.0,425.0,,850.0,21500.0,1520.0
2001-01-24,952.0,1600.0,135.0,4672.0,490.0,900.0,425.0,,850.0,21500.0,1520.0
2001-01-26,952.0,1600.0,135.0,4672.0,490.0,900.0,425.0,,850.0,21500.0,1520.0
2001-01-29,952.0,1600.0,135.0,4672.0,490.0,900.0,425.0,,850.0,21500.0,1520.0
2001-01-31,952.0,1600.0,135.0,4850.0,490.0,900.0,425.0,,850.0,21500.0,1520.0
2001-02-02,952.0,1600.0,135.0,4900.0,490.0,900.0,425.0,,850.0,21500.0,1520.0
2001-02-05,952.0,1600.0,135.0,4900.0,490.0,900.0,425.0,,850.0,21500.0,1530.0
2001-02-07,952.0,1600.0,135.0,4900.0,490.0,850.0,425.0,,850.0,21500.0,1530.0
2001-02-09,952.0,1600.0,135.0,4950.0,490.0,850.0,425.0,,850.0,21500.0,1535.0
2001-02-12,952.0,1598.0,135.0,4965.0,490.0,850.0,425.0,,855.0,21550.0,1535.0
2001-02-14,952.0,1598.0,135.0,4965.0,490.0,850.0,425.0,,855.0,21550.0,1545.0
2001-02-16,952.0,1598.0,140.0,4965.0,490.0,850.0,425.0,,855.0,21550.0,1540.0
2001-02-19,952.0,1598.0,140.0,5002.0,490.0,850.0,425.0,,855.0,21550.0,1540.0
2001-02-21,952.0,1598.0,140.0,5300.0,490.0,850.0,425.0,,855.0,21550.0,1545.0
2001-02-23,952.0,1598.0,140.0,5400.0,490.0,850.0,425.0,,855.0,21550.0,1545.0
2001-02-26,952.0,1598.0,140.0,5300.0,490.0,890.0,425.0,,855.0,21550.0,1540.0
2001-02-28,952.0,1598.0,140.0,5700.0,490.0,890.0,425.0,,855.0,21550.0,1540.0
2001-03-02,952.0,1595.0,140.0,6000.0,490.0,900.0,425.0,,855.0,21550.0,1600.0
2001-03-07,952.0,1595.0,140.0,6600.0,475.0,875.0,425.0,,900.0,21700.0,1625.0
2001-03-09,952.0,1598.0,140.0,7000.0,475.0,875.0,425.0,,900.0,21700.0,1600.0
2001-03-12,952.0,1598.0,140.0,7000.0,475.0,875.0,425.0,,900.0,21700.0,1610.0
2001-03-14,952.0,1598.0,135.0,7000.0,475.0,875.0,425.0,,900.0,21700.0,1610.0
2001-03-16,952.0,1598.0,135.0,7000.0,475.0,875.0,425.0,,900.0,21700.0,1610.0
2001-03-19,952.0,1598.0,140.0,7000.0,475.0,900.0,425.0,,900.0,21700.0,1610.0
2001-03-21,952.0,1700.0,140.0,7000.0,475.0,900.0,425.0,,900.0,21700.0,1610.0
2001-03-23,952.0,1750.0,140.0,7000.0,475.0,900.0,425.0,,900.0,21700.0,1610.0
2001-03-26,952.0,1750.0,140.0,7000.0,475.0,900.0,425.0,,800.0,21700.0,1610.0
2001-03-28,952.0,1750.0,140.0,7000.0,475.0,900.0,425.0,,800.0,21700.0,1600.0
2001-03-30,952.0,1750.0,140.0,7000.0,475.0,900.0,425.0,,800.0,21700.0,1600.0
2001-04-02,952.0,1750.0,140.0,7000.0,475.0,900.0,425.0,,800.0,21700.0,1600.0
2001-04-04,952.0,1750.0,140.0,7000.0,450.0,900.0,425.0,,800.0,21700.0,1600.0
2001-04-06,952.0,1750.0,140.0,7000.0,450.0,900.0,425.0,,800.0,21700.0,1600.0
2001-04-09,952.0,1750.0,140.0,7000.0,450.0,900.0,420.0,,800.0,21700.0,1600.0
2001-04-11,952.0,1750.0,140.0,7000.0,450.0,900.0,420.0,,800.0,21700.0,1600.0
2001-04-17,952.0,1750.0,140.0,7000.0,450.0,900.0,420.0,,800.0,21700.0,1600.0
2001-04-18,952.0,1750.0,140.0,7000.0,450.0,900.0,420.0,,800.0,21700.0,1600.0
2001-04-20,952.0,1750.0,140.0,7000.0,450.0,900.0,420.0,,800.0,21700.0,1600.0
2001-04-23,952.0,1750.0,140.0,7000.0,450.0,900.0,420.0,,800.0,21700.0,1600.0
2001-04-25,952.0,1750.0,140.0,7000.0,450.0,900.0,420.0,,800.0,21700.0,1600.0
2001-04-27,952.0,1750.0,140.0,7000.0,450.0,900.0,425.0,,800.0,21700.0,1600.0
2001-04-30,952.0,1750.0,140.0,7000.0,450.0,900.0,420.0,,800.0,21700.0,1600.0
2001-05-02,952.0,1750.0,140.0,7000.0,450.0,900.0,420.0,,800.0,21700.0,1600.0
2001-05-04,952.0,1750.0,140.0,7000.0,450.0,900.0,420.0,,800.0,21700.0,1600.0
2001-05-07,952.0,1750.0,140.0,7000.0,450.0,900.0,420.0,,800.0,21700.0,1600.0
2001-05-09,952.0,1750.0,140.0,6900.0,450.0,900.0,425.0,,800.0,21700.0,1600.0
2001-05-11,952.0,1750.0,140.0,6800.0,450.0,900.0,425.0,,800.0,21700.0,1600.0
2001-05-14,952.0,1750.0,140.0,6800.0,450.0,900.0,425.0,,800.0,21700.0,1600.0
2001-05-16,952.0,1750.0,140.0,6800.0,450.0,900.0,425.0,,800.0,21700.0,1600.0
2001-05-18,952.0,1800.0,120.0,6900.0,450.0,900.0,425.0,,800.0,21700.0,1600.0
2001-05-21,952.0,1800.0,120.0,7000.0,450.0,900.0,425.0,,800.0,21700.0,1600.0
2001-05-23,952.0,1800.0,120.0,7000.0,450.0,900.0,425.0,,800.0,21000.0,1600.0
2001-05-25,952.0,1800.0,120.0,7000.0,450.0,900.0,425.0,,800.0,21000.0,1600.0
2001-05-28,952.0,1800.0,120.0,7000.0,450.0,900.0,425.0,,800.0,21000.0,1600.0
2001-05-30,952.0,1800.0,130.0,7010.0,450.0,900.0,425.0,,800.0,21000.0,1600.0
2001-06-01,952.0,1800.0,130.0,7100.0,450.0,900.0,425.0,,800.0,21000.0,1600.0
2001-06-04,952.0,1800.0,130.0,7100.0,450.0,900.0,425.0,,800.0,21000.0,1600.0
2001-06-06,952.0,1800.0,130.0,7100.0,450.0,900.0,425.0,,800.0,21000.0,1600.0
2001-06-08,952.0,1800.0,130.0,7100.0,450.0,900.0,425.0,,800.0,21000.0,1600.0
2001-06-11,952.0,1800.0,130.0,7101.0,450.0,900.0,425.0,,800.0,21000.0,1600.0
2001-06-13,952.0,1800.0,130.0,7101.0,450.0,900.0,425.0,,800.0,21000.0,1600.0
2001-06-15,952.0,1800.0,130.0,7500.0,450.0,900.0,425.0,,750.0,21000.0,1600.0
2001-06-18,952.0,1800.0,130.0,8500.0,450.0,900.0,425.0,,750.0,21000.0,1600.0
2001-06-20,952.0,1800.0,130.0,10000.0,450.0,900.0,425.0,,750.0,21000.0,1600.0
2001-06-22,952.0,1800.0,130.0,11000.0,450.0,900.0,425.0,,750.0,21000.0,1600.0
2001-06-25,952.0,1800.0,130.0,12000.0,450.0,900.0,425.0,,750.0,21000.0,1600.0
2001-06-27,950.0,1801.0,130.0,12000.0,450.0,900.0,425.0,,750.0,21000.0,1600.0
2001-06-29,950.0,1800.0,130.0,12001.0,450.0,900.0,425.0,,800.0,21000.0,1600.0
2001-07-03,952.0,1800.0,130.0,12001.0,450.0,900.0,425.0,,800.0,21000.0,1600.0
2001-07-04,952.0,1800.0,130.0,12005.0,450.0,900.0,425.0,,800.0,21000.0,1600.0
2001-07-06,952.0,1805.0,130.0,12100.0,450.0,900.0,425.0,,850.0,21000.0,1600.0
2001-07-09,952.0,1805.0,130.0,12100.0,450.0,900.0,425.0,,852.0,21000.0,1600.0
2001-07-11,952.0,1805.0,130.0,12100.0,450.0,900.0,425.0,,853.0,21000.0,1600.0
2001-07-13,952.0,1810.0,130.0,12100.0,450.0,900.0,425.0,,853.0,21000.0,1600.0
2001-07-16,952.0,1820.0,130.0,12100.0,450.0,900.0,425.0,,853.0,21000.0,1600.0
2001-07-18,952.0,1815.0,130.0,12100.0,450.0,900.0,425.0,,856.0,21000.0,1600.0
2001-07-20,952.0,1820.0,130.0,12100.0,450.0,900.0,425.0,,870.0,21000.0,1600.0
2001-07-23,952.0,1820.0,130.0,12100.0,450.0,900.0,425.0,,870.0,21000.0,1550.0
2001-07-25,952.0,1820.0,130.0,12100.0,450.0,900.0,425.0,,870.0,21000.0,1600.0
2001-07-27,952.0,1820.0,130.0,12100.0,450.0,900.0,425.0,,870.0,21000.0,1600.0
2001-07-30,952.0,1820.0,130.0,8000.0,450.0,900.0,425.0,,870.0,21000.0,1600.0
2001-08-01,952.0,1820.0,130.0,8000.0,450.0,900.0,425.0,,1000.0,21000.0,1600.0
2001-08-03,952.0,1820.0,130.0,4000.0,450.0,900.0,425.0,,1000.0,21000.0,1550.0
2001-08-06,952.0,1820.0,130.0,4100.0,450.0,900.0,425.0,,1000.0,21000.0,1550.0
2001-08-08,952.0,1820.0,130.0,4100.0,450.0,900.0,425.0,,1000.0,21000.0,1550.0
2001-08-10,952.0,1821.0,130.0,4300.0,450.0,900.0,425.0,,1000.0,21000.0,1550.0
2001-08-13,952.0,1821.0,130.0,4300.0,450.0,900.0,425.0,,1000.0,21000.0,1550.0
2001-08-15,952.0,1825.0,130.0,4300.0,450.0,900.0,425.0,,1000.0,21000.0,1550.0
2001-08-17,952.0,1825.0,130.0,4300.0,450.0,900.0,425.0,,1000.0,21000.0,1550.0
2001-08-20,952.0,1825.0,130.0,4300.0,450.0,900.0,430.0,,1000.0,21000.0,1550.0
2001-08-22,952.0,1825.0,130.0,4300.0,450.0,900.0,430.0,,1000.0,21000.0,1550.0
2001-08-24,952.0,1850.0,130.0,4300.0,450.0,900.0,430.0,,1000.0,21000.0,1550.0
2001-08-27,952.0,1900.0,130.0,4300.0,450.0,900.0,430.0,,1000.0,21000.0,1550.0
2001-08-29,952.0,1900.0,130.0,4300.0,450.0,900.0,430.0,,1000.0,21000.0,1550.0
2001-08-31,952.0,1900.0,130.0,4300.0,450.0,900.0,430.0,,1000.0,21000.0,1550.0
2001-09-03,952.0,2000.0,130.0,4300.0,450.0,900.0,430.0,,1000.0,21000.0,1550.0
2001-09-05,952.0,2000.0,131.0,4300.0,450.0,900.0,430.0,,1000.0,21000.0,1550.0
2001-09-07,952.0,2000.0,131.0,4300.0,450.0,900.0,430.0,,1000.0,21000.0,1550.0
2001-09-10,952.0,2000.0,131.0,4300.0,450.0,900.0,430.0,,1000.0,21000.0,1550.0
2001-09-12,952.0,2000.0,131.0,4300.0,450.0,900.0,430.0,,1000.0,20500.0,1550.0
2001-09-14,952.0,2000.0,135.0,4300.0,450.0,900.0,430.0,,1000.0,20500.0,1550.0
2001-09-17,952.0,2000.0,135.0,4300.0,450.0,900.0,430.0,,1000.0,20500.0,1550.0
2001-09-19,952.0,2005.0,135.0,4300.0,450.0,900.0,430.0,,1000.0,20500.0,1550.0
2001-09-21,952.0,2100.0,140.0,4300.0,450.0,900.0,430.0,,1000.0,20500.0,1550.0
2001-09-24,952.0,2100.0,140.0,4300.0,450.0,900.0,430.0,,1000.0,20500.0,1550.0
2001-09-26,952.0,2100.0,140.0,4700.0,450.0,900.0,430.0,,1000.0,20500.0,1550.0
2001-09-28,952.0,2100.0,140.0,4300.0,450.0,900.0,430.0,,1000.0,20500.0,1550.0
2001-10-01,952.0,2150.0,142.0,4300.0,450.0,900.0,430.0,,1000.0,20500.0,1550.0
2001-10-03,952.0,2200.0,142.0,4300.0,450.0,900.0,430.0,,1000.0,20500.0,1500.0
2001-10-05,950.0,2210.0,142.0,4300.0,450.0,900.0,430.0,,1000.0,20500.0,1500.0
2001-10-08,950.0,2210.0,142.0,4300.0,450.0,900.0,430.0,,1000.0,20500.0,1500.0
2001-10-10,950.0,2210.0,142.0,4300.0,450.0,901.0,430.0,,1000.0,20500.0,1500.0
2001-10-12,952.0,2250.0,142.0,4250.0,450.0,901.0,430.0,,1000.0,20500.0,1520.0
2001-10-15,952.0,2250.0,142.0,4250.0,450.0,900.0,430.0,,950.0,20500.0,1520.0
2001-10-17,952.0,2250.0,145.0,4300.0,450.0,900.0,430.0,,950.0,20500.0,1550.0
2001-10-19,952.0,2300.0,145.0,4300.0,450.0,900.0,430.0,,950.0,20500.0,1551.0
2001-10-22,952.0,2300.0,145.0,4300.0,450.0,900.0,430.0,,950.0,20500.0,1551.0
2001-10-24,952.0,2300.0,145.0,4300.0,450.0,900.0,430.0,,950.0,20500.0,1550.0
2001-10-26,952.0,2300.0,145.0,4300.0,450.0,900.0,430.0,,950.0,20500.0,1550.0
2001-10-29,952.0,2300.0,145.0,4300.0,450.0,900.0,430.0,,950.0,20500.0,1550.0
2001-10-31,952.0,2300.0,145.0,4300.0,450.0,900.0,430.0,,950.0,20500.0,1550.0
2001-11-02,952.0,2300.0,145.0,4300.0,450.0,900.0,430.0,,950.0,20500.0,1550.0
2001-11-05,952.0,2300.0,145.0,4300.0,450.0,900.0,430.0,,950.0,20500.0,1550.0
2001-11-07,952.0,2300.0,145.0,4300.0,450.0,900.0,430.0,,950.0,20500.0,1550.0
2001-11-09,952.0,2300.0,145.0,4300.0,450.0,900.0,430.0,,950.0,20500.0,1555.0
2001-11-12,952.0,2300.0,145.0,4300.0,450.0,900.0,430.0,,950.0,20500.0,1555.0
2001-11-14,952.0,2300.0,145.0,4300.0,450.0,900.0,430.0,,950.0,20500.0,1560.0
2001-11-16,952.0,2300.0,145.0,4300.0,450.0,900.0,430.0,,950.0,20500.0,1560.0
2001-11-19,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20500.0,1561.0
2001-11-21,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20500.0,1565.0
2001-11-23,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20500.0,1566.0
2001-11-26,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20500.0,1566.0
2001-11-28,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20500.0,1566.0
2001-11-30,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20500.0,1566.0
2001-12-03,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20500.0,1566.0
2001-12-05,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20500.0,1566.0
2001-12-10,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20500.0,1566.0
2001-12-12,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,920.0,20500.0,1566.0
2001-12-14,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,920.0,20500.0,1566.0
2001-12-18,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,920.0,20500.0,1566.0
2001-12-19,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20500.0,1570.0
2001-12-21,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20500.0,1570.0
2001-12-24,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20500.0,1570.0
2001-12-27,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20500.0,1570.0
2001-12-28,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20500.0,1570.0
2001-12-31,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20500.0,1570.0
2002-01-02,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20500.0,1570.0
2002-01-04,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20500.0,1570.0
2002-01-07,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20500.0,1570.0
2002-01-09,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20551.0,1570.0
2002-01-11,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20551.0,1570.0
2002-01-14,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20551.0,1570.0
2002-01-16,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20551.0,1570.0
2002-01-18,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20551.0,1570.0
2002-01-21,952.0,2300.0,145.0,4300.0,450.0,901.0,430.0,,950.0,20551.0,1570.0
2002-01-23,952.0,2300.0,145.0,4300.0,450.0,902.0,430.0,,950.0,20551.0,1570.0
2002-01-25,952.0,2300.0,145.0,4300.0,450.0,905.0,430.0,,950.0,20551.0,1570.0
2002-01-28,952.0,2300.0,145.0,4280.0,450.0,905.0,430.0,,950.0,20551.0,1570.0
2002-01-30,952.0,2300.0,145.0,4280.0,450.0,905.0,430.0,,950.0,20551.0,1575.0
2002-02-01,952.0,2400.0,145.0,4300.0,450.0,910.0,430.0,,950.0,20551.0,1578.0
2002-02-04,952.0,2400.0,145.0,4300.0,450.0,910.0,430.0,,950.0,20551.0,1578.0
2002-02-06,952.0,2400.0,145.0,4300.0,450.0,910.0,430.0,,950.0,20551.0,1578.0
2002-02-08,950.0,2401.0,146.0,4300.0,450.0,910.0,430.0,,950.0,20551.0,1579.0
2002-02-11,950.0,2401.0,146.0,4300.0,450.0,910.0,430.0,,950.0,20551.0,1579.0
2002-02-13,950.0,2410.0,146.0,4300.0,450.0,910.0,430.0,,950.0,20551.0,1580.0
2002-02-15,950.0,2500.0,146.0,4300.0,450.0,910.0,430.0,,950.0,20551.0,1580.0
2002-02-18,945.0,2500.0,146.0,4300.0,450.0,910.0,430.0,,950.0,20552.0,1580.0
2002-02-20,945.0,2550.0,146.0,4300.0,450.0,910.0,430.0,,950.0,20552.0,1580.0
2002-02-25,945.0,2600.0,146.0,4300.0,450.0,910.0,430.0,,950.0,20552.0,1581.0
2002-02-27,950.0,2600.0,146.0,4300.0,450.0,910.0,430.0,,950.0,20552.0,1585.0
2002-03-01,950.0,2600.0,146.0,4300.0,450.0,910.0,430.0,,950.0,20553.0,1590.0
2002-03-04,950.0,2600.0,147.0,4300.0,450.0,910.0,430.0,,950.0,20553.0,1610.0
2002-03-07,950.0,2610.0,147.0,4300.0,450.0,910.0,430.0,,950.0,20553.0,1621.0
2002-03-08,950.0,2620.0,147.0,4300.0,450.0,910.0,430.0,,950.0,20553.0,1655.0
2002-03-11,950.0,2620.0,147.0,4300.0,450.0,910.0,430.0,,950.0,20553.0,1655.0
2002-03-13,950.0,2620.0,147.0,4300.0,450.0,910.0,430.0,,950.0,21000.0,1655.0
2002-03-15,950.0,2620.0,147.0,4300.0,450.0,910.0,430.0,,950.0,21000.0,1655.0
2002-03-18,950.0,2750.0,147.0,4300.0,450.0,910.0,430.0,,950.0,20500.0,1656.0
2002-03-20,950.0,2900.0,147.0,4300.0,450.0,910.0,430.0,,950.0,20500.0,1665.0
2002-03-22,950.0,2901.0,147.0,4300.0,450.0,910.0,430.0,,950.0,20500.0,1680.0
2002-03-25,950.0,2901.0,147.0,4300.0,450.0,910.0,430.0,,950.0,20500.0,1690.0
2002-03-27,950.0,2901.0,147.0,4300.0,450.0,910.0,430.0,,950.0,20500.0,1690.0
