Date,SWL,ALW,GCB,SCB,GGBL,MLC,PBC,UNIL,HFC,CMLT,FML
2006-08-04,265.0,6800.0,6309.0,137000.0,9215.0,2500.0,2800.0,15000.0,5400.0,1700.0,16009.0
2006-08-07,265.0,6800.0,6309.0,137000.0,9215.0,2500.0,2800.0,15000.0,5400.0,1700.0,16010.0
2006-08-08,265.0,6801.0,6309.0,137000.0,9216.0,2500.0,2800.0,15000.0,5400.0,1700.0,16010.0
2006-08-09,265.0,6802.0,6309.0,137000.0,9225.0,2500.0,2800.0,15000.0,5400.0,1700.0,16010.0
2006-08-10,265.0,6802.0,6309.0,137000.0,9226.0,2500.0,2800.0,15000.0,5400.0,1700.0,16010.0
2006-08-11,265.0,6802.0,6309.0,137000.0,9226.0,2500.0,2800.0,15000.0,5400.0,1700.0,16011.0
2006-08-14,265.0,6803.0,6309.0,137000.0,9226.0,2500.0,2800.0,15000.0,5400.0,1700.0,16011.0
2006-08-15,265.0,6804.0,6309.0,137000.0,9230.0,2500.0,2800.0,15000.0,5400.0,1700.0,16011.0
2006-08-16,265.0,6804.0,6309.0,137000.0,9231.0,2500.0,2800.0,15000.0,5400.0,1700.0,16011.0
2006-08-17,265.0,6804.0,6309.0,137000.0,9234.0,2500.0,2800.0,15100.0,5400.0,1700.0,16012.0
2006-08-18,265.0,6804.0,6309.0,137000.0,9238.0,2500.0,2800.0,15100.0,5400.0,1700.0,16012.0
2006-08-21,265.0,6804.0,6309.0,137000.0,9240.0,2500.0,2800.0,15100.0,5400.0,1700.0,16012.0
2006-08-22,265.0,6805.0,6309.0,139000.0,9240.0,2500.0,2800.0,15100.0,5400.0,1700.0,16014.0
2006-08-23,265.0,6806.0,6309.0,139000.0,9250.0,2500.0,2800.0,15100.0,5400.0,1700.0,16014.0
2006-08-24,265.0,6807.0,6309.0,142000.0,9250.0,2500.0,2800.0,15100.0,5400.0,1700.0,16014.0
2006-08-25,265.0,6809.0,6309.0,142000.0,9250.0,2500.0,2800.0,15100.0,5400.0,1700.0,16015.0
2006-08-28,265.0,6809.0,6309.0,142000.0,9250.0,2500.0,2800.0,15100.0,5400.0,1700.0,16015.0
2006-08-29,265.0,6900.0,6309.0,142000.0,9250.0,2500.0,2800.0,15100.0,5400.0,1700.0,16015.0
2006-08-30,265.0,7000.0,6309.0,142000.0,9250.0,2500.0,2800.0,15100.0,5400.0,1700.0,16017.0
2006-08-31,265.0,7000.0,6308.0,142000.0,9250.0,2500.0,2800.0,15100.0,5400.0,1700.0,16150.0
2006-09-01,265.0,7001.0,6308.0,142000.0,9250.0,2500.0,2800.0,15100.0,5400.0,1700.0,16150.0
2006-09-04,265.0,7002.0,6308.0,142000.0,9250.0,2500.0,2800.0,15100.0,5400.0,1700.0,16150.0
2006-09-05,265.0,7003.0,6150.0,142000.0,9250.0,2500.0,2800.0,15100.0,5400.0,1700.0,16150.0
2006-09-06,265.0,7003.0,6150.0,142000.0,9250.0,2500.0,2800.0,15100.0,5400.0,1700.0,16150.0
2006-09-07,265.0,7003.0,6150.0,142000.0,9250.0,2500.0,2800.0,15100.0,5400.0,1700.0,16151.0
2006-09-08,265.0,7004.0,6150.0,142000.0,9250.0,2500.0,2800.0,15100.0,5400.0,1700.0,16151.0
2006-09-11,265.0,7004.0,6150.0,142000.0,9250.0,2500.0,2800.0,15100.0,5400.0,1700.0,16151.0
2006-09-12,265.0,7004.0,6150.0,142000.0,9250.0,2500.0,2800.0,15100.0,5400.0,1700.0,16151.0
2006-09-13,265.0,7004.0,6150.0,142000.0,9250.0,2500.0,2800.0,15100.0,5400.0,1700.0,16151.0
2006-09-14,265.0,7004.0,6150.0,142000.0,9250.0,2500.0,2800.0,15100.0,5400.0,1700.0,16155.0
2006-09-15,265.0,7004.0,6150.0,142000.0,9250.0,2500.0,2800.0,15100.0,5400.0,1700.0,16155.0
2006-09-18,265.0,7004.0,6150.0,150000.0,9250.0,2500.0,2800.0,15000.0,5400.0,1700.0,16155.0
2006-09-19,265.0,7004.0,6150.0,150000.0,9250.0,2500.0,2800.0,15000.0,5400.0,1700.0,16158.0
2006-09-20,265.0,7004.0,6150.0,150000.0,9250.0,2500.0,2800.0,15000.0,5400.0,1700.0,16159.0
2006-09-21,265.0,7004.0,6150.0,150000.0,9250.0,2500.0,2800.0,15000.0,5400.0,1700.0,16160.0
2006-09-22,265.0,7004.0,6150.0,150001.0,9250.0,2500.0,2800.0,15000.0,5400.0,1700.0,16160.0
2006-09-25,265.0,7004.0,6150.0,150001.0,9250.0,2500.0,2800.0,15000.0,5400.0,1700.0,16160.0
2006-09-26,265.0,7004.0,6150.0,150001.0,9251.0,2500.0,2800.0,15000.0,5400.0,1700.0,16160.0
2006-09-27,265.0,7004.0,6150.0,150001.0,9252.0,2500.0,2800.0,15000.0,5400.0,1700.0,16160.0
2006-09-28,265.0,7004.0,6150.0,150001.0,9252.0,2500.0,2800.0,15000.0,5400.0,1700.0,16160.0
2006-09-29,265.0,7010.0,6150.0,150001.0,9253.0,2500.0,2800.0,15000.0,5400.0,1700.0,16160.0
2006-10-02,265.0,7010.0,6150.0,150001.0,9253.0,2500.0,2800.0,15000.0,5400.0,1700.0,16160.0
2006-10-03,265.0,7010.0,6150.0,150001.0,9253.0,2500.0,2800.0,15000.0,5400.0,1700.0,16160.0
2006-10-04,265.0,7010.0,6150.0,150020.0,9253.0,2500.0,2800.0,15000.0,5400.0,1700.0,16160.0
2006-10-05,265.0,7010.0,6150.0,150021.0,9253.0,2500.0,2800.0,15000.0,5400.0,1700.0,16231.0
2006-10-06,265.0,7010.0,6150.0,150022.0,9253.0,2500.0,2800.0,15000.0,5400.0,1700.0,16232.0
2006-10-09,265.0,7010.0,6150.0,150022.0,9253.0,2500.0,2800.0,15000.0,5400.0,1700.0,16233.0
2006-10-10,265.0,7010.0,6150.0,150022.0,9253.0,2500.0,2800.0,15000.0,5400.0,1700.0,16233.0
2006-10-11,265.0,7015.0,6150.0,150022.0,9253.0,2500.0,2800.0,15000.0,5400.0,1700.0,16235.0
2006-10-12,265.0,7015.0,6150.0,150022.0,9253.0,2500.0,2800.0,15000.0,5400.0,1700.0,16235.0
2006-10-13,265.0,7015.0,6150.0,150022.0,9253.0,2500.0,2800.0,15000.0,5400.0,1700.0,16500.0
2006-10-16,265.0,7015.0,6150.0,155000.0,9253.0,2500.0,2800.0,15000.0,5400.0,1700.0,16501.0
2006-10-17,265.0,7015.0,6150.0,155000.0,9253.0,2500.0,2800.0,15000.0,5400.0,1700.0,16501.0
2006-10-18,265.0,7015.0,6150.0,155000.0,9253.0,2500.0,2800.0,15000.0,5400.0,1700.0,16501.0
2006-10-19,265.0,7015.0,6150.0,155000.0,9253.0,2500.0,2800.0,15000.0,5400.0,1700.0,16550.0
2006-10-20,265.0,7015.0,6150.0,155002.0,9253.0,2500.0,2800.0,15000.0,5400.0,1700.0,16552.0
2006-10-24,265.0,7015.0,6150.0,155002.0,9253.0,2500.0,2800.0,15000.0,5400.0,1700.0,16552.0
2006-10-25,265.0,7015.0,6150.0,155002.0,9253.0,2300.0,2800.0,15000.0,5400.0,1700.0,16553.0
2006-10-26,265.0,7016.0,6150.0,155005.0,9253.0,2300.0,2800.0,15000.0,5400.0,1700.0,16554.0
2006-10-27,265.0,7020.0,6150.0,155005.0,9253.0,2300.0,2800.0,15000.0,5400.0,1700.0,16554.0
2006-10-30,265.0,7020.0,6150.0,155005.0,9253.0,2300.0,2800.0,15000.0,5400.0,1700.0,16555.0
2006-10-31,265.0,7020.0,6150.0,155005.0,9253.0,2300.0,2800.0,15000.0,5400.0,1700.0,16555.0
2006-11-01,265.0,7021.0,6150.0,155005.0,9253.0,2300.0,2800.0,15000.0,5400.0,1700.0,16555.0
2006-11-02,265.0,7021.0,6150.0,155005.0,9253.0,2300.0,2800.0,15000.0,5400.0,1700.0,16560.0
2006-11-03,265.0,7021.0,6150.0,155005.0,9253.0,2300.0,2800.0,15000.0,5400.0,1700.0,16560.0
2006-11-06,265.0,7021.0,6150.0,155005.0,9253.0,2300.0,2800.0,15000.0,5400.0,1700.0,16560.0
2006-11-07,265.0,7021.0,6150.0,155005.0,9253.0,2300.0,2800.0,15000.0,5400.0,1700.0,16561.0
2006-11-08,265.0,7021.0,6150.0,155005.0,9253.0,2300.0,2800.0,15000.0,5400.0,1700.0,16561.0
2006-11-09,265.0,7030.0,6150.0,155005.0,9253.0,2300.0,2800.0,15000.0,5400.0,1700.0,16561.0
2006-11-10,265.0,7030.0,6150.0,155005.0,9253.0,2300.0,2800.0,15000.0,5400.0,1700.0,16561.0
2006-11-13,265.0,7030.0,6150.0,155005.0,9253.0,2300.0,2800.0,15000.0,5400.0,1700.0,16850.0
2006-11-14,265.0,7031.0,6150.0,155005.0,9253.0,2300.0,2800.0,15000.0,5400.0,1700.0,17000.0
2006-11-15,265.0,7031.0,6150.0,155005.0,9253.0,2100.0,2800.0,15000.0,5400.0,1700.0,17001.0
2006-11-16,265.0,7150.0,6150.0,155006.0,9251.0,2100.0,2600.0,15000.0,5400.0,1700.0,17001.0
2006-11-17,265.0,7150.0,6150.0,155006.0,9251.0,2100.0,2600.0,15000.0,5400.0,1700.0,17004.0
2006-11-20,265.0,7150.0,6150.0,155006.0,9251.0,2100.0,2600.0,15000.0,5400.0,1700.0,17004.0
2006-11-21,265.0,7150.0,6150.0,155007.0,9251.0,2100.0,2600.0,15000.0,5400.0,1700.0,17005.0
2006-11-22,265.0,7150.0,6150.0,155007.0,9251.0,2100.0,2600.0,15000.0,5400.0,1700.0,17005.0
2006-11-23,265.0,7151.0,6150.0,155007.0,9251.0,2100.0,2600.0,15000.0,5400.0,1700.0,17007.0
2006-11-24,265.0,7151.0,6150.0,155007.0,9251.0,2100.0,2600.0,15000.0,5400.0,1700.0,17008.0
2006-11-27,265.0,7250.0,6150.0,155007.0,9250.0,2100.0,2600.0,15000.0,5400.0,1700.0,17008.0
2006-11-28,265.0,7250.0,6150.0,158000.0,9250.0,2100.0,2600.0,15000.0,5400.0,1700.0,17008.0
2006-11-29,265.0,7250.0,6150.0,158000.0,9250.0,2100.0,2600.0,15000.0,5400.0,1700.0,17008.0
2006-11-30,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,17008.0
2006-12-04,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,17008.0
2006-12-05,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,17008.0
2006-12-06,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,17008.0
2006-12-07,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,17008.0
2006-12-08,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,17008.0
2006-12-11,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,17008.0
2006-12-12,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,17008.0
2006-12-13,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,17009.0
2006-12-14,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,18000.0
2006-12-15,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,18000.0
2006-12-18,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,18000.0
2006-12-19,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,18002.0
2006-12-20,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,18002.0
2006-12-21,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,18002.0
2006-12-22,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,18002.0
2006-12-27,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,18002.0
2006-12-28,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,18002.0
2006-12-29,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,18002.0
2007-01-03,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,18002.0
2007-01-04,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,18002.0
2007-01-05,265.0,7251.0,6150.0,158000.0,9248.0,2100.0,2600.0,15000.0,5400.0,1700.0,18002.0
2007-01-08,265.0,7251.0,6150.0,158000.0,9200.0,2100.0,2600.0,15000.0,5400.0,1700.0,18002.0
2007-01-09,265.0,7251.0,6150.0,158000.0,9200.0,2100.0,2600.0,15000.0,5400.0,1700.0,18010.0
2007-01-10,265.0,7251.0,6150.0,158000.0,9200.0,2100.0,2600.0,15000.0,5400.0,1700.0,18010.0
2007-01-11,265.0,7251.0,6150.0,158000.0,9000.0,2100.0,2600.0,15000.0,5400.0,1700.0,18011.0
2007-01-12,265.0,7251.0,6150.0,160000.0,9000.0,2100.0,2600.0,15000.0,5400.0,1700.0,18011.0
2007-01-15,265.0,7251.0,6149.0,160000.0,9000.0,2100.0,2600.0,15000.0,5400.0,1700.0,18011.0
2007-01-16,265.0,7251.0,6149.0,160000.0,9000.0,2100.0,2600.0,15000.0,5400.0,1700.0,18011.0
2007-01-17,265.0,7251.0,6149.0,160000.0,9000.0,2100.0,2600.0,15000.0,5400.0,1700.0,18011.0
2007-01-18,265.0,7251.0,6147.0,160000.0,9000.0,2100.0,2600.0,15000.0,5400.0,1700.0,18011.0
2007-01-19,265.0,7251.0,6200.0,160000.0,9000.0,2100.0,2600.0,15000.0,5400.0,1700.0,18011.0
2007-01-22,265.0,7251.0,6200.0,160000.0,9000.0,2100.0,2600.0,15000.0,5400.0,1700.0,18011.0
2007-01-23,265.0,7251.0,6200.0,160000.0,9000.0,2100.0,2600.0,15000.0,5400.0,1700.0,18011.0
2007-01-24,265.0,7251.0,6200.0,160000.0,9000.0,2100.0,2600.0,15000.0,5400.0,1700.0,18011.0
2007-01-25,265.0,7251.0,6200.0,160000.0,9000.0,2100.0,2600.0,15000.0,5400.0,1700.0,18011.0
2007-01-26,265.0,7253.0,6200.0,160000.0,9000.0,2100.0,2600.0,15000.0,5400.0,1700.0,18011.0
2007-01-29,265.0,7253.0,6200.0,160000.0,9000.0,2100.0,2600.0,15000.0,5400.0,1700.0,18011.0
2007-01-30,265.0,7253.0,6200.0,160000.0,9000.0,2100.0,2600.0,15000.0,5400.0,1700.0,18013.0
2007-01-31,265.0,7253.0,6200.0,160000.0,9000.0,2100.0,2600.0,15000.0,5400.0,1700.0,18014.0
2007-02-01,265.0,7253.0,6200.0,160000.0,9012.0,2100.0,2600.0,15000.0,5400.0,1700.0,18014.0
2007-02-02,265.0,7260.0,6200.0,160000.0,9012.0,2100.0,2600.0,15000.0,5400.0,1700.0,18015.0
2007-02-05,265.0,7260.0,6200.0,160000.0,9012.0,2100.0,2600.0,15000.0,5400.0,1700.0,18015.0
2007-02-06,265.0,7261.0,6200.0,160000.0,9012.0,2100.0,2600.0,15000.0,5400.0,1700.0,18065.0
2007-02-07,265.0,7261.0,6200.0,160000.0,9013.0,2100.0,2600.0,15000.0,5400.0,1700.0,18066.0
2007-02-08,265.0,7262.0,6200.0,160000.0,9013.0,2100.0,2600.0,15000.0,5400.0,1700.0,18100.0
2007-02-09,265.0,7262.0,6200.0,165000.0,9015.0,2100.0,2600.0,15000.0,5400.0,1700.0,18100.0
2007-02-12,265.0,7263.0,6200.0,165001.0,9015.0,2100.0,2600.0,15000.0,5400.0,1700.0,18100.0
2007-02-13,265.0,7264.0,6200.0,165001.0,9015.0,2100.0,2600.0,15000.0,5400.0,1700.0,18100.0
2007-02-14,265.0,7270.0,6200.0,166000.0,9015.0,2100.0,2600.0,15000.0,5400.0,1700.0,18200.0
2007-02-15,265.0,7350.0,6200.0,166000.0,9020.0,2100.0,2600.0,15000.0,5400.0,1700.0,18200.0
2007-02-16,265.0,7380.0,6199.0,166000.0,9020.0,2100.0,2600.0,15000.0,5400.0,1700.0,18200.0
2007-02-19,265.0,7380.0,6199.0,166010.0,9300.0,2100.0,2600.0,15000.0,5400.0,1700.0,18205.0
2007-02-20,265.0,7380.0,6199.0,166010.0,9300.0,2100.0,2600.0,15000.0,5400.0,1700.0,18205.0
2007-02-21,265.0,7382.0,6100.0,166010.0,9300.0,2100.0,2600.0,15000.0,5400.0,1700.0,19000.0
2007-02-22,265.0,7450.0,6100.0,166010.0,9300.0,2100.0,2600.0,15000.0,5400.0,1700.0,19000.0
2007-02-23,265.0,7450.0,6100.0,166010.0,9300.0,2100.0,2600.0,15000.0,5400.0,1700.0,19000.0
2007-02-26,265.0,7450.0,6120.0,166010.0,9300.0,2100.0,2600.0,15000.0,5400.0,1700.0,19000.0
2007-02-27,265.0,7451.0,6120.0,166010.0,9301.0,2100.0,2600.0,15000.0,5400.0,1700.0,19000.0
2007-02-28,265.0,7453.0,6120.0,166010.0,9301.0,2100.0,2600.0,15000.0,5400.0,1700.0,19000.0
2007-03-01,265.0,7456.0,6120.0,166010.0,9301.0,2100.0,2600.0,15000.0,5400.0,1700.0,19000.0
2007-03-02,265.0,7456.0,6125.0,168000.0,9302.0,2100.0,2600.0,15000.0,5400.0,1700.0,19000.0
2007-03-05,265.0,7458.0,6125.0,168000.0,9302.0,2100.0,2600.0,15000.0,5400.0,1700.0,19001.0
2007-03-08,265.0,7458.0,6140.0,168000.0,9302.0,2100.0,2600.0,15000.0,5400.0,1700.0,19001.0
2007-03-09,265.0,7461.0,6140.0,168000.0,9302.0,2100.0,2600.0,15000.0,5400.0,1700.0,19001.0
2007-03-12,265.0,7462.0,6140.0,168000.0,9302.0,2100.0,2600.0,15000.0,5400.0,1700.0,19004.0
2007-03-13,265.0,7462.0,6142.0,168000.0,9302.0,2100.0,2600.0,15000.0,5400.0,1700.0,19005.0
2007-03-14,265.0,7462.0,6143.0,168000.0,9302.0,2100.0,2600.0,15000.0,5400.0,1700.0,19005.0
2007-03-15,265.0,7462.0,6143.0,168000.0,9302.0,2100.0,2600.0,15000.0,5400.0,1700.0,19005.0
2007-03-16,265.0,7463.0,6143.0,168000.0,9302.0,2100.0,2600.0,15000.0,5400.0,1700.0,19005.0
2007-03-19,265.0,7463.0,6143.0,168000.0,9350.0,2100.0,2600.0,15000.0,5400.0,1700.0,19005.0
2007-03-20,265.0,7463.0,6143.0,168000.0,9351.0,2100.0,2600.0,15000.0,5400.0,1700.0,19005.0
2007-03-21,265.0,7463.0,6143.0,168010.0,9352.0,2100.0,2600.0,15000.0,5400.0,1700.0,19005.0
2007-03-22,265.0,7463.0,6143.0,168010.0,9352.0,2100.0,2600.0,15000.0,5400.0,1700.0,19005.0
2007-03-23,265.0,7463.0,6150.0,168015.0,9352.0,2100.0,2600.0,15000.0,5400.0,1700.0,19005.0
2007-03-26,265.0,7463.0,6150.0,168015.0,9352.0,2100.0,2600.0,15000.0,5400.0,1700.0,19005.0
2007-03-27,265.0,7463.0,6450.0,168015.0,9352.0,2100.0,2600.0,15000.0,5400.0,1700.0,19005.0
2007-03-28,265.0,7463.0,6450.0,168015.0,9352.0,2100.0,2600.0,15000.0,5400.0,1700.0,19005.0
2007-03-29,265.0,7463.0,6700.0,168015.0,9353.0,2100.0,2600.0,15000.0,5400.0,1700.0,19005.0
2007-03-30,265.0,7463.0,6700.0,168016.0,9354.0,2100.0,2600.0,15000.0,5400.0,1700.0,19100.0
2007-04-02,265.0,7463.0,6715.0,168016.0,9355.0,2100.0,2600.0,15000.0,5400.0,1700.0,19100.0
2007-04-03,265.0,7463.0,6750.0,168016.0,9355.0,2100.0,2600.0,15000.0,5400.0,1700.0,19101.0
2007-04-04,265.0,7463.0,6750.0,168016.0,9356.0,2100.0,2600.0,15000.0,5400.0,1700.0,19101.0
2007-04-05,265.0,7463.0,6750.0,168016.0,9357.0,2100.0,2600.0,15000.0,5400.0,1700.0,19101.0
2007-04-10,265.0,7463.0,6780.0,168016.0,9357.0,2100.0,2600.0,15000.0,5400.0,1700.0,19102.0
2007-04-11,265.0,7463.0,6780.0,168016.0,9358.0,2100.0,2600.0,15000.0,5400.0,1700.0,19103.0
2007-04-12,265.0,7463.0,6780.0,180000.0,9360.0,2100.0,2600.0,15000.0,5400.0,1700.0,19104.0
2007-04-13,265.0,7463.0,6780.0,180001.0,9361.0,2100.0,2600.0,15000.0,5400.0,1700.0,19104.0
2007-04-16,265.0,7463.0,6780.0,180001.0,9361.0,2100.0,2600.0,15000.0,5400.0,1700.0,19104.0
2007-04-17,265.0,7463.0,6780.0,180005.0,9362.0,2100.0,2600.0,15000.0,5400.0,1700.0,19106.0
2007-04-18,265.0,7463.0,6780.0,180005.0,9362.0,2100.0,2600.0,15000.0,5400.0,1700.0,19107.0
2007-04-19,265.0,7463.0,6780.0,180005.0,9363.0,2100.0,2600.0,15001.0,5400.0,1700.0,19108.0
2007-04-20,265.0,7463.0,6781.0,180005.0,9364.0,2100.0,2600.0,15001.0,5400.0,1700.0,19108.0
2007-04-23,265.0,7463.0,6781.0,180005.0,9366.0,2100.0,2600.0,15001.0,5400.0,1700.0,19109.0
2007-04-24,265.0,7463.0,6782.0,180006.0,9368.0,2100.0,2600.0,15001.0,5400.0,1700.0,19110.0
2007-04-25,265.0,7463.0,6782.0,180007.0,9369.0,2100.0,2600.0,15001.0,5400.0,1700.0,19110.0
2007-04-26,265.0,7463.0,6782.0,180007.0,9369.0,2100.0,2600.0,15001.0,5400.0,1700.0,19250.0
2007-04-27,265.0,7463.0,6783.0,180007.0,9369.0,2100.0,2600.0,15010.0,5400.0,1700.0,19250.0
2007-04-30,265.0,7463.0,6784.0,180007.0,9369.0,2100.0,2600.0,15010.0,5400.0,1700.0,19251.0
2007-05-02,265.0,7463.0,6791.0,180007.0,9369.0,2100.0,2600.0,15010.0,5350.0,1700.0,19250.0
2007-05-03,265.0,7463.0,6792.0,180007.0,9369.0,2100.0,2600.0,15010.0,5400.0,1700.0,19250.0
2007-05-04,265.0,7463.0,6792.0,180007.0,9369.0,2100.0,2600.0,15010.0,5400.0,1700.0,19251.0
2007-05-07,265.0,7463.0,6792.0,180008.0,9370.0,2100.0,2600.0,15010.0,5400.0,1700.0,19251.0
2007-05-08,265.0,7463.0,6793.0,180100.0,9400.0,2100.0,2600.0,15010.0,5400.0,1700.0,19251.0
2007-05-09,265.0,7463.0,6795.0,180100.0,9401.0,2100.0,2600.0,15010.0,5400.0,1700.0,19251.0
2007-05-10,265.0,7463.0,6795.0,180120.0,9401.0,2100.0,2600.0,15010.0,5400.0,1700.0,19252.0
2007-05-11,265.0,7463.0,6797.0,180120.0,9402.0,2100.0,2600.0,15010.0,5400.0,1700.0,19260.0
2007-05-14,265.0,7470.0,6798.0,180120.0,9406.0,2100.0,2600.0,15010.0,5400.0,1700.0,19261.0
2007-05-15,265.0,7470.0,6798.0,180120.0,9410.0,2100.0,2600.0,15100.0,5400.0,1700.0,19300.0
2007-05-16,265.0,7470.0,6798.0,180120.0,9410.0,2100.0,2600.0,15100.0,5400.0,1700.0,19305.0
2007-05-17,265.0,7470.0,6800.0,180120.0,9420.0,2100.0,2600.0,15100.0,5400.0,1700.0,19305.0
2007-05-18,265.0,7470.0,6800.0,180500.0,9420.0,2100.0,2600.0,15100.0,5400.0,1700.0,19306.0
2007-05-21,265.0,7400.0,6800.0,180500.0,9421.0,2100.0,2600.0,15100.0,5400.0,1700.0,19306.0
2007-05-22,265.0,7400.0,6801.0,180550.0,9422.0,2100.0,2600.0,15100.0,5400.0,1700.0,19500.0
2007-05-23,265.0,7400.0,6802.0,180600.0,9422.0,2100.0,2600.0,15100.0,5400.0,1700.0,19505.0
2007-05-24,265.0,7400.0,6803.0,180602.0,9451.0,2100.0,2600.0,15100.0,5400.0,1700.0,19506.0
2007-05-28,265.0,7400.0,6803.0,180605.0,9453.0,2100.0,2600.0,15150.0,5400.0,1700.0,19506.0
2007-05-29,265.0,7400.0,6803.0,180605.0,9454.0,2100.0,2600.0,15150.0,5400.0,1700.0,19506.0
2007-05-30,265.0,7400.0,6805.0,180605.0,9455.0,2100.0,2600.0,15150.0,5400.0,1700.0,19507.0
2007-05-31,265.0,7400.0,6806.0,180605.0,9455.0,2100.0,2600.0,15150.0,5400.0,1700.0,19507.0
2007-06-01,265.0,7400.0,6807.0,180605.0,9500.0,2100.0,2600.0,15150.0,5400.0,1700.0,19508.0
2007-06-04,265.0,7400.0,6807.0,180605.0,9500.0,2100.0,2600.0,15150.0,5400.0,1700.0,19509.0
2007-06-05,265.0,7400.0,6807.0,180605.0,9500.0,2100.0,2600.0,15150.0,5400.0,1700.0,19509.0
2007-06-06,265.0,7400.0,6807.0,180605.0,9500.0,2100.0,2600.0,15150.0,5400.0,1700.0,19550.0
2007-06-07,265.0,7400.0,6807.0,180605.0,9500.0,2100.0,2600.0,15150.0,5400.0,1700.0,19551.0
2007-06-08,265.0,7400.0,6807.0,180605.0,9501.0,2100.0,2600.0,15150.0,5400.0,1700.0,19551.0
2007-06-11,265.0,7400.0,6807.0,180606.0,9501.0,2100.0,2600.0,15150.0,5400.0,1700.0,19551.0
2007-06-12,265.0,7400.0,6807.0,180606.0,9520.0,2100.0,2600.0,15160.0,5400.0,1700.0,19552.0
2007-06-13,265.0,7400.0,6807.0,180610.0,9521.0,2100.0,2600.0,15160.0,5400.0,1700.0,19552.0
2007-06-14,265.0,7400.0,6807.0,180611.0,9522.0,2100.0,2600.0,15160.0,5400.0,1700.0,19553.0
2007-06-15,265.0,7400.0,6807.0,180611.0,9523.0,2100.0,2600.0,15160.0,5400.0,1700.0,19553.0
2007-06-18,265.0,7400.0,6807.0,180612.0,9530.0,2100.0,2600.0,15600.0,5400.0,1700.0,19555.0
2007-06-19,265.0,7400.0,6807.0,180612.0,9530.0,2100.0,2600.0,15600.0,5400.0,1700.0,19600.0
2007-06-20,265.0,7400.0,6808.0,180612.0,9531.0,2100.0,2600.0,15600.0,5400.0,1700.0,19600.0
2007-06-21,265.0,7400.0,6808.0,180615.0,9532.0,2100.0,2600.0,15600.0,5400.0,1700.0,19600.0
2007-06-22,265.0,7400.0,6808.0,180615.0,9533.0,2100.0,2600.0,19000.0,5400.0,1700.0,19600.0
2007-06-25,265.0,7400.0,6808.0,180615.0,9534.0,2100.0,2600.0,19000.0,5400.0,1700.0,19600.0
2007-06-26,265.0,7400.0,6808.0,180616.0,9535.0,2100.0,2600.0,19000.0,5400.0,1700.0,19601.0
2007-06-27,265.0,7400.0,6808.0,180616.0,9541.0,2100.0,2600.0,19000.0,5400.0,1700.0,19601.0
2007-06-28,265.0,7400.0,6808.0,180616.0,9550.0,2100.0,2600.0,19005.0,5400.0,1700.0,19601.0
2007-06-29,265.0,7400.0,6808.0,180616.0,9551.0,2100.0,2600.0,19010.0,5400.0,1700.0,19601.0
2007-07-03,265.0,7400.0,6808.0,180616.0,9555.0,2100.0,2600.0,19010.0,5400.0,1700.0,19605.0
2007-07-04,265.0,7400.0,6808.0,180616.0,9560.0,2100.0,2600.0,19020.0,5400.0,1700.0,19607.0
2007-07-05,265.0,7400.0,6808.0,180616.0,9560.0,2100.0,2600.0,19020.0,5400.0,1700.0,19607.0
2007-07-06,265.0,7400.0,6810.0,180616.0,9562.0,2100.0,2600.0,19020.0,5400.0,1700.0,19607.0
