Date,ABL,AGC,AGA,AADs,ALW,AYRTN,BAT,BOPP,CAL,CFAO,CLYD,CPC,EBG,EIC,ETI,FML,GBL,GCB,GGBL,GOIL,GSR,GWEB,HFC,KBL,MGL,MLC,MOGL,PKL,PBC,PZ,SCB,SIC,SPL,SPPC,SSB,SWL,TBL,TRANSOL,UNIL,UT,CMLT
2010-01-04,0.1,,30,0.3,0.44,0.13,,0.48,0.2,0.03,0.08,0.03,2.8,2.2,0.15,5.55,,0.74,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.26,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2010-01-05,0.1,,30,0.3,0.44,0.13,,0.48,0.2,0.03,0.08,0.03,2.8,2.2,0.15,5.55,,0.74,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.26,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2010-01-06,0.1,,30,0.3,0.44,0.13,,0.48,0.2,0.03,0.08,0.03,2.8,2.2,0.15,5.55,,0.74,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.27,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2010-01-07,0.1,,30,0.3,0.44,0.13,,0.5,0.2,0.03,0.08,0.03,2.8,2.2,0.15,5.75,,0.74,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.27,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2010-01-08,0.1,,30,0.3,0.44,0.13,,0.5,0.2,0.03,0.08,0.03,2.8,2.2,0.15,5.75,,0.74,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.27,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2010-01-11,0.1,,30,0.3,0.44,0.13,,0.5,0.2,0.03,0.08,0.03,2.78,2.2,0.15,5.75,,0.74,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.27,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2010-01-12,0.1,,30,0.3,0.44,0.13,,0.5,0.2,0.03,0.08,0.03,2.78,2.2,0.15,5.75,,0.74,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.27,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2010-01-13,0.1,,30,0.3,0.44,0.13,,0.5,0.2,0.03,0.08,0.03,2.78,2.2,0.15,5.75,,0.74,1.35,0.17,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.28,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2010-01-14,0.1,,30,0.3,0.44,0.13,,0.5,0.2,0.03,0.08,0.03,2.78,2.2,0.14,5.75,,0.74,1.35,0.18,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.29,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2010-01-15,0.1,,30,0.3,0.44,0.13,,0.5,0.2,0.03,0.08,0.03,2.78,2.2,0.14,5.75,,0.74,1.35,0.2,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2010-01-18,0.1,,30,0.3,0.44,0.13,,0.51,0.19,0.03,0.08,0.03,2.78,2.2,0.14,5.75,,0.73,1.35,0.2,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2010-01-19,0.1,,30,0.3,0.44,0.13,,0.51,0.19,0.03,0.08,0.03,2.78,2.2,0.14,5.75,,0.73,1.35,0.2,3.0,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2010-01-20,0.1,,30,0.3,0.44,0.13,,0.51,0.19,0.03,0.08,0.03,2.78,2.2,0.14,5.75,,0.73,1.35,0.2,3.0,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2010-01-21,0.1,,30,0.3,0.44,0.13,,0.51,0.2,0.03,0.08,0.03,2.8,2.2,0.14,5.75,,0.73,1.35,0.2,3.0,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2010-01-22,0.1,,30,0.3,0.44,0.13,,0.51,0.2,0.03,0.08,0.03,2.8,2.2,0.14,5.75,,0.73,1.35,0.2,3.0,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.21,0.16
2010-01-25,0.1,,30,0.3,0.44,0.13,,0.51,0.19,0.03,0.08,0.03,2.8,2.2,0.15,5.75,,0.73,1.35,0.21,3.0,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.22,0.16
2010-01-26,0.1,,30,0.3,0.44,0.13,,0.51,0.19,0.03,0.08,0.03,2.8,2.2,0.15,5.8,,0.73,1.35,0.21,3.0,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.22,0.16
2010-01-27,0.1,,30,0.3,0.44,0.13,,0.51,0.19,0.03,0.08,0.03,2.8,2.2,0.15,5.8,,0.73,1.34,0.21,3.0,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.0,0.29,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.22,0.16
2010-01-28,0.1,,30,0.3,0.44,0.13,,0.51,0.19,0.03,0.08,0.03,2.84,2.2,0.15,6.0,,0.73,1.34,0.21,3.0,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,30.2,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.4,0.23,0.16
2010-01-29,0.1,,30,0.3,0.44,0.13,,0.51,0.2,0.03,0.08,0.03,2.85,2.2,0.15,6.05,,0.73,1.35,0.21,3.0,0.05,0.62,,,0.2,6.8,0.07,0.18,1.1,31.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.23,0.16
2010-02-01,0.1,,30,0.3,0.44,0.13,,0.51,0.2,0.03,0.08,0.03,2.9,2.2,0.15,6.06,,0.73,1.34,0.21,3.0,0.05,0.62,,,0.2,6.8,0.07,0.18,1.1,30.2,0.3,0.05,0.1,0.48,0.03,1.33,0.09,3.4,0.23,0.16
2010-02-02,0.1,,30,0.3,0.44,0.13,,0.51,0.19,0.03,0.08,0.03,2.9,2.2,0.15,6.06,,0.73,1.34,0.21,3.0,0.05,0.62,,,0.2,6.8,0.07,0.18,1.1,30.2,0.29,0.05,0.1,0.48,0.03,1.33,0.09,3.39,0.23,0.16
2010-02-03,0.1,,30,0.3,0.44,0.13,,0.51,0.19,0.03,0.08,0.03,2.9,2.2,0.15,6.06,,0.73,1.34,0.21,3.0,0.05,0.62,,,0.2,6.8,0.07,0.18,1.1,30.31,0.29,0.05,0.1,0.48,0.03,1.33,0.09,3.39,0.23,0.16
2010-02-04,0.1,,30,0.3,0.44,0.13,,0.51,0.19,0.03,0.08,0.03,2.92,2.2,0.15,6.06,,0.73,1.33,0.21,3.0,0.05,0.62,,,0.2,6.8,0.07,0.18,1.1,30.35,0.29,0.05,0.1,0.48,0.03,1.33,0.09,3.39,0.23,0.16
2010-02-05,0.1,,30,0.3,0.44,0.13,,0.51,0.19,0.03,0.08,0.03,2.92,2.2,0.15,6.06,,0.73,1.33,0.21,3.0,0.05,0.62,,,0.2,6.8,0.07,0.18,1.1,30.35,0.29,0.05,0.1,0.48,0.03,1.33,0.09,3.39,0.23,0.16
2010-02-08,0.1,,30,0.3,0.44,0.13,,0.51,0.19,0.03,0.08,0.03,2.92,2.2,0.15,6.06,,0.73,1.33,0.21,3.0,0.05,0.62,,,0.2,6.8,0.07,0.18,1.1,30.39,0.29,0.05,0.1,0.48,0.03,1.33,0.09,3.39,0.24,0.16
2010-02-09,0.1,,30,0.3,0.44,0.13,,0.51,0.19,0.03,0.08,0.03,3.0,2.2,0.15,6.06,,0.73,1.32,0.21,3.0,0.05,0.62,,,0.2,6.8,0.07,0.18,1.1,30.39,0.29,0.05,0.1,0.48,0.03,1.33,0.09,3.39,0.25,0.16
2010-02-10,0.1,,30,0.3,0.44,0.13,,0.51,0.19,0.03,0.08,0.03,3.0,2.18,0.14,6.7,,0.76,1.33,0.21,3.0,0.05,0.62,,,0.2,6.8,0.07,0.18,1.1,30.45,0.29,0.05,0.1,0.48,0.03,1.33,0.09,3.39,0.25,0.16
2010-02-11,0.1,,30,0.3,0.44,0.13,,0.51,0.19,0.03,0.08,0.03,3.1,2.18,0.14,6.8,,0.76,1.34,0.21,3.0,0.05,0.62,,,0.2,6.8,0.07,0.17,1.1,30.66,0.29,0.05,0.1,0.48,0.03,1.33,0.09,3.39,0.25,0.16
2010-02-12,0.1,,30,0.3,0.44,0.13,,0.51,0.19,0.03,0.08,0.03,3.1,2.17,0.14,6.8,,0.76,1.34,0.21,3.0,0.05,0.62,,,0.2,6.8,0.07,0.17,1.1,30.66,0.29,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.25,0.16
2010-02-15,0.1,,30,0.3,0.44,0.13,,0.51,0.19,0.03,0.08,0.03,3.11,2.17,0.14,6.8,,0.78,1.34,0.21,3.0,0.05,0.62,,,0.2,6.8,0.07,0.17,1.1,30.66,0.29,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.25,0.16
2010-02-16,0.1,,30,0.3,0.44,0.13,,0.51,0.19,0.03,0.08,0.03,3.12,2.17,0.14,6.8,,0.79,1.34,0.21,3.0,0.05,0.62,,,0.2,6.8,0.07,0.17,1.1,30.66,0.29,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.25,0.16
2010-02-17,0.1,,30,0.3,0.44,0.14,,0.51,0.19,0.03,0.08,0.03,3.12,2.17,0.14,6.8,,0.79,1.34,0.21,3.0,0.05,0.62,,,0.2,6.8,0.07,0.17,1.1,30.7,0.29,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.25,0.16
2010-02-18,0.1,,30,0.3,0.44,0.14,,0.51,0.19,0.03,0.08,0.03,3.12,2.17,0.14,6.8,,0.8,1.34,0.21,3.0,0.05,0.62,,,0.2,6.8,0.07,0.17,1.1,30.7,0.29,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.24,0.16
2010-02-19,0.1,,30,0.3,0.44,0.14,,0.51,0.18,0.03,0.08,0.03,3.15,2.17,0.14,6.8,,0.79,1.34,0.21,3.0,0.05,0.62,,,0.2,6.8,0.07,0.17,1.1,30.7,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.24,0.16
2010-02-22,0.1,,30,0.3,0.44,0.14,,0.51,0.18,0.03,0.08,0.03,3.15,2.17,0.14,6.8,,0.8,1.35,0.21,3.0,0.05,0.62,,,0.18,6.8,0.07,0.17,1.1,30.7,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.24,0.16
2010-02-23,0.1,,30,0.3,0.44,0.14,,0.51,0.17,0.03,0.08,0.03,3.15,2.17,0.14,6.8,,0.8,1.35,0.21,3.0,0.05,0.62,,,0.18,6.8,0.07,0.17,1.1,30.7,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.24,0.16
2010-02-24,0.1,,30,0.3,0.44,0.14,,0.51,0.17,0.03,0.08,0.03,3.15,2.17,0.14,6.8,,0.8,1.35,0.21,3.0,0.05,0.62,,,0.18,6.8,0.07,0.17,1.1,30.85,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.24,0.16
2010-02-25,0.1,,30,0.3,0.44,0.14,,0.51,0.17,0.03,0.08,0.03,3.16,2.17,0.14,6.8,,0.8,1.35,0.21,3.0,0.05,0.62,,,0.18,7.0,0.07,0.17,1.1,31.0,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.24,0.16
2010-02-26,0.1,,30,0.3,0.44,0.14,,0.51,0.17,0.03,0.08,0.03,3.16,2.17,0.13,6.8,,0.8,1.35,0.21,3.0,0.05,0.62,,,0.18,7.0,0.07,0.17,1.1,31.05,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.24,0.16
2010-03-01,0.1,,30,0.3,0.44,0.14,,0.51,0.17,0.03,0.08,0.03,3.17,2.17,0.13,6.8,,0.84,1.35,0.21,3.0,0.05,0.62,,,0.18,7.0,0.07,0.17,1.1,31.05,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.24,0.16
2010-03-02,0.1,,30,0.3,0.44,0.14,,0.51,0.17,0.03,0.08,0.03,3.3,2.1,0.13,6.8,,0.84,1.35,0.21,3.0,0.05,0.62,,,0.18,7.0,0.07,0.17,1.1,31.05,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.24,0.16
2010-03-03,0.1,,30,0.3,0.44,0.14,,0.51,0.19,0.03,0.08,0.03,3.3,2.1,0.14,6.8,,0.85,1.35,0.21,3.0,0.05,0.62,,,0.18,7.0,0.07,0.15,1.1,31.05,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.23,0.16
2010-03-04,0.1,,30,0.3,0.44,0.14,,0.51,0.19,0.03,0.08,0.03,3.32,2.1,0.14,6.8,,0.85,1.35,0.2,3.0,0.05,0.62,,,0.18,7.01,0.07,0.15,1.1,31.05,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.23,0.16
2010-03-05,0.1,,30,0.3,0.44,0.14,,0.51,0.19,0.03,0.08,0.03,3.34,2.1,0.15,6.9,,0.87,1.35,0.2,3.0,0.05,0.62,,,0.18,7.01,0.07,0.15,1.1,31.05,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.23,0.16
2010-03-09,0.1,,30,0.3,0.44,0.14,,0.51,0.19,0.03,0.08,0.03,3.37,2.1,0.14,6.9,,0.9,1.35,0.2,3.0,0.05,0.62,,,0.18,7.01,0.07,0.15,1.1,31.2,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.23,0.16
2010-03-10,0.1,,34,0.3,0.44,0.14,,0.51,0.2,0.03,0.08,0.03,3.38,2.1,0.14,6.9,,0.95,1.36,0.2,3.0,0.05,0.62,,,0.18,7.01,0.07,0.15,1.1,31.22,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.23,0.16
2010-03-11,0.1,,34,0.3,0.44,0.14,,0.51,0.2,0.03,0.08,0.03,3.4,2.1,0.14,6.9,,0.95,1.36,0.2,3.0,0.05,0.62,,,0.18,7.01,0.07,0.15,1.1,31.23,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.23,0.16
2010-03-12,0.1,,34,0.3,0.44,0.14,,0.51,0.2,0.03,0.08,0.03,3.4,2.1,0.14,6.9,,0.95,1.36,0.2,3.0,0.05,0.62,,,0.18,7.01,0.07,0.15,1.1,31.23,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.23,0.16
2010-03-15,0.1,,34,0.3,0.44,0.14,,0.51,0.19,0.03,0.08,0.03,3.45,2.1,0.14,6.9,,0.97,1.37,0.2,3.0,0.05,0.62,,,0.18,7.01,0.07,0.13,1.1,31.23,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.23,0.16
2010-03-16,0.1,,34,0.3,0.44,0.14,,0.51,0.19,0.03,0.08,0.03,3.55,2.05,0.14,6.9,,0.97,1.38,0.19,3.0,0.05,0.62,,,0.18,7.01,0.07,0.12,1.1,31.23,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.23,0.16
2010-03-17,0.1,,34,0.3,0.44,0.14,,0.51,0.19,0.03,0.08,0.03,3.6,2.05,0.14,6.9,,0.97,1.38,0.2,3.0,0.05,0.62,,,0.18,7.1,0.07,0.11,1.1,31.3,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.23,0.16
2010-03-18,0.1,,34,0.3,0.44,0.14,,0.51,0.19,0.03,0.08,0.03,3.65,2.05,0.14,6.9,,0.97,1.38,0.2,3.0,0.05,0.62,,,0.18,7.1,0.07,0.1,1.1,31.33,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.23,0.16
2010-03-19,0.1,,34,0.3,0.44,0.14,,0.51,0.19,0.03,0.08,0.03,3.65,2.05,0.14,6.9,,0.96,1.38,0.2,3.0,0.05,0.62,,,0.18,7.1,0.07,0.1,1.1,31.33,0.29,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.22,0.16
2010-03-22,0.1,,34,0.3,0.44,0.14,,0.51,0.19,0.03,0.08,0.03,3.69,2.05,0.14,6.9,,0.96,1.38,0.19,3.0,0.05,0.62,,,0.18,7.1,0.07,0.1,1.1,31.37,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.23,0.16
2010-03-23,0.1,,34,0.3,0.44,0.14,,0.5,0.19,0.03,0.08,0.03,3.75,2.05,0.14,6.9,,0.92,1.39,0.19,3.0,0.05,0.6,,,0.18,7.1,0.07,0.1,1.1,31.37,0.3,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.22,0.16
2010-03-24,0.1,,34,0.3,0.44,0.14,,0.5,0.19,0.03,0.08,0.03,3.8,2.05,0.14,6.9,,0.85,1.39,0.19,3.0,0.05,0.6,,,0.18,7.1,0.07,0.1,1.1,32.0,0.29,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.23,0.16
2010-03-25,0.1,,34,0.3,0.44,0.14,,0.5,0.19,0.03,0.08,0.03,3.8,2.05,0.14,6.9,,0.88,1.39,0.19,3.0,0.05,0.6,,,0.18,7.1,0.07,0.1,1.1,32.08,0.29,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.23,0.16
2010-03-26,0.1,,34,0.3,0.44,0.14,,0.5,0.19,0.03,0.07,0.03,3.85,2.03,0.14,6.9,,0.91,1.39,0.19,3.0,0.05,0.6,,,0.18,7.1,0.07,0.1,1.1,32.08,0.29,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.22,0.16
2010-03-29,0.1,,34,0.3,0.44,0.14,,0.5,0.19,0.03,0.07,0.03,3.85,2.03,0.14,6.9,,0.92,1.39,0.19,3.0,0.05,0.6,,,0.18,7.13,0.07,0.09,1.1,32.25,0.29,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.24,0.16
2010-03-30,0.1,,34,0.3,0.44,0.14,,0.5,0.19,0.03,0.07,0.03,3.85,2.03,0.15,6.9,,0.95,1.39,0.19,3.0,0.05,0.6,,,0.18,7.15,0.07,0.09,1.1,32.64,0.29,0.05,0.1,0.45,0.03,1.33,0.09,3.39,0.25,0.16
2010-03-31,0.1,,34,0.3,0.44,0.14,,0.5,0.19,0.03,0.07,0.03,3.85,2.02,0.15,6.9,,0.95,1.39,0.19,3.0,0.05,0.55,,,0.18,7.16,0.07,0.09,1.1,32.75,0.27,0.05,0.09,0.45,0.03,1.33,0.09,3.39,0.25,0.16
2010-04-01,0.1,,34,0.3,0.44,0.14,,0.5,0.19,0.03,0.07,0.03,3.85,2.02,0.15,6.9,,0.98,1.39,0.19,3.0,0.05,0.55,,,0.18,7.16,0.07,0.09,1.1,32.85,0.29,0.05,0.09,0.47,0.03,1.33,0.09,3.39,0.25,0.16
2010-04-06,0.1,,34,0.3,0.44,0.14,,0.5,0.19,0.03,0.07,0.03,3.85,2.02,0.15,6.9,,0.98,1.39,0.19,3.0,0.05,0.55,,,0.18,7.16,0.07,0.09,1.1,32.85,0.29,0.05,0.09,0.47,0.03,1.33,0.09,3.39,0.25,0.16
2010-04-07,0.1,,34,0.3,0.44,0.14,,0.5,0.2,0.03,0.07,0.03,3.85,2.02,0.17,6.9,,0.98,1.4,0.19,3.0,0.05,0.55,,,0.18,7.16,0.07,0.09,1.1,32.9,0.29,0.05,0.09,0.47,0.03,1.33,0.09,3.4,0.25,0.16
2010-04-08,0.1,,34,0.3,0.44,0.14,,0.5,0.2,0.03,0.07,0.03,3.65,2.02,0.16,6.9,,0.97,1.4,0.19,3.0,0.05,0.55,,,0.18,7.16,0.07,0.09,1.1,32.9,0.29,0.05,0.09,0.51,0.03,1.33,0.09,3.4,0.25,0.16
2010-04-09,0.1,,34,0.3,0.44,0.16,,0.5,0.2,0.03,0.07,0.03,3.65,2.02,0.16,6.9,,0.96,1.4,0.19,3.0,0.05,0.6,,,0.18,7.16,0.07,0.09,1.1,32.9,0.29,0.05,0.09,0.51,0.03,1.33,0.09,3.4,0.25,0.16
2010-04-12,0.1,,34,0.3,0.44,0.16,,0.5,0.2,0.03,0.07,0.03,3.65,2.02,0.16,6.9,,0.96,1.4,0.19,3.0,0.05,0.6,,,0.18,7.16,0.07,0.09,1.1,32.9,0.29,0.05,0.09,0.52,0.03,1.33,0.09,3.4,0.25,0.16
2010-04-13,0.1,,34,0.3,0.44,0.16,,0.5,0.21,0.03,0.07,0.03,3.65,2.02,0.16,6.9,,0.95,1.4,0.19,3.0,0.05,0.6,,,0.18,7.16,0.07,0.09,1.1,33.2,0.29,0.05,0.09,0.55,0.03,1.33,0.09,3.45,0.24,0.16
2010-04-14,0.1,,34,0.3,0.44,0.16,,0.5,0.21,0.03,0.07,0.03,3.65,2.02,0.16,6.9,,0.95,1.4,0.19,3.0,0.05,0.6,,,0.18,7.16,0.07,0.09,1.1,33.4,0.29,0.05,0.09,0.57,0.03,1.33,0.09,3.46,0.23,0.16
2010-04-15,0.1,,34,0.3,0.4,0.16,,0.5,0.21,0.03,0.07,0.03,3.64,2.02,0.16,6.9,,0.96,1.4,0.19,3.0,0.05,0.6,,,0.18,7.16,0.07,0.1,1.1,33.4,0.28,0.05,0.09,0.6,0.03,1.33,0.09,3.46,0.23,0.16
2010-04-16,0.1,,34,0.3,0.4,0.16,,0.5,0.2,0.03,0.07,0.03,3.59,2.02,0.16,6.9,,0.95,1.4,0.18,3.0,0.05,0.6,,,0.18,7.16,0.07,0.11,1.1,33.4,0.28,0.05,0.09,0.6,0.03,1.33,0.09,3.46,0.23,0.16
2010-04-19,0.1,,34,0.3,0.4,0.16,,0.5,0.2,0.03,0.07,0.03,3.59,2.02,0.16,6.9,,0.95,1.4,0.2,3.0,0.05,0.6,,,0.18,7.16,0.07,0.1,1.1,33.4,0.28,0.05,0.09,0.6,0.03,1.33,0.09,3.46,0.23,0.16
2010-04-20,0.1,,34,0.3,0.4,0.16,,0.5,0.2,0.03,0.07,0.03,3.59,2.02,0.16,6.9,,1.0,1.4,0.18,3.0,0.05,0.6,,,0.18,7.16,0.07,0.11,1.1,33.4,0.28,0.05,0.09,0.59,0.03,1.33,0.09,3.46,0.23,0.16
2010-04-21,0.1,,34,0.32,0.4,0.16,,0.5,0.2,0.03,0.07,0.03,3.58,2.02,0.16,6.9,,1.0,1.4,0.18,3.0,0.05,0.6,,,0.18,7.16,0.07,0.11,1.1,34.52,0.29,0.05,0.09,0.59,0.03,1.33,0.09,3.46,0.23,0.16
2010-04-22,0.1,,34,0.32,0.4,0.16,,0.5,0.21,0.03,0.07,0.03,3.58,1.72,0.16,6.9,,1.01,1.4,0.18,3.0,0.05,0.6,,,0.18,7.16,0.07,0.11,1.1,39.69,0.3,0.05,0.09,0.55,0.03,1.33,0.09,3.46,0.23,0.16
2010-04-23,0.1,,34,0.32,0.4,0.16,,0.5,0.21,0.03,0.07,0.03,3.58,1.65,0.17,6.95,,1.03,1.4,0.19,3.0,0.05,0.6,,,0.18,7.16,0.07,0.12,1.1,39.71,0.3,0.05,0.09,0.55,0.03,1.33,0.09,3.46,0.23,0.16
2010-04-26,0.1,,34,0.32,0.4,0.16,,0.5,0.21,0.03,0.07,0.03,3.58,1.65,0.17,7.01,,1.05,1.41,0.19,3.0,0.05,0.6,,,0.18,7.16,0.07,0.13,1.1,39.71,0.31,0.05,0.09,0.53,0.03,1.33,0.09,3.46,0.22,0.16
2010-04-27,0.1,,34,0.33,0.4,0.16,,0.5,0.21,0.03,0.07,0.03,3.58,1.65,0.17,7.05,,1.07,1.42,0.19,3.0,0.05,0.6,,,0.18,7.16,0.07,0.13,1.1,39.71,0.31,0.05,0.09,0.52,0.03,1.33,0.09,3.52,0.22,0.16
2010-04-28,0.1,,34,0.33,0.4,0.16,,0.5,0.21,0.03,0.07,0.03,3.58,1.65,0.17,7.1,,1.07,1.42,0.19,3.0,0.05,0.6,,,0.18,7.16,0.07,0.13,1.1,39.71,0.31,0.05,0.09,0.5,0.03,1.33,0.09,3.56,0.21,0.16
2010-04-29,0.1,,34,0.33,0.4,0.16,,0.5,0.21,0.03,0.07,0.03,3.58,1.64,0.17,7.08,,1.11,1.45,0.2,3.0,0.05,0.6,,,0.18,7.17,0.07,0.13,1.1,39.71,0.33,0.05,0.09,0.5,0.03,1.33,0.09,3.6,0.21,0.16
2010-04-30,0.1,,34,0.33,0.4,0.16,,0.5,0.23,0.03,0.07,0.03,3.57,1.64,0.17,7.1,,1.13,1.45,0.2,3.0,0.05,0.6,,,0.18,7.17,0.07,0.14,1.1,39.71,0.34,0.05,0.09,0.51,0.03,1.33,0.09,3.62,0.21,0.16
2010-05-04,0.1,,34,0.33,0.4,0.16,,0.49,0.26,0.03,0.07,0.03,3.56,1.62,0.17,7.1,,1.12,1.6,0.2,3.0,0.05,0.6,,,0.18,7.17,0.07,0.14,1.1,39.72,0.37,0.05,0.09,0.54,0.03,1.33,0.09,3.62,0.19,0.16
2010-05-05,0.1,,34,0.33,0.4,0.16,,0.49,0.28,0.03,0.07,0.03,3.53,1.62,0.18,7.11,,1.13,1.6,0.2,3.0,0.05,0.59,,,0.18,7.17,0.07,0.15,1.1,40.01,0.37,0.05,0.09,0.56,0.03,1.33,0.09,3.65,0.2,0.16
2010-05-06,0.1,,34,0.33,0.4,0.16,,0.49,0.28,0.03,0.07,0.03,3.5,1.62,0.19,7.15,,1.13,1.6,0.2,3.0,0.05,0.59,,,0.18,7.17,0.07,0.15,1.1,40.01,0.36,0.05,0.09,0.6,0.03,1.33,0.09,3.68,0.2,0.16
2010-05-07,0.1,,34,0.33,0.4,0.16,,0.49,0.28,0.03,0.07,0.03,3.5,1.61,0.19,7.2,,1.2,1.6,0.2,3.0,0.05,0.59,,,0.18,7.17,0.07,0.15,1.1,40.01,0.35,0.05,0.09,0.59,0.03,1.33,0.09,3.68,0.2,0.16
2010-05-10,0.1,,34,0.33,0.4,0.16,,0.49,0.28,0.03,0.07,0.03,3.5,1.61,0.19,7.25,,1.22,1.6,0.21,3.0,0.05,0.59,,,0.18,7.23,0.07,0.15,1.1,40.01,0.35,0.05,0.09,0.6,0.03,1.33,0.09,3.69,0.2,0.16
2010-05-11,0.1,,34,0.33,0.4,0.16,,0.49,0.28,0.03,0.07,0.03,3.45,1.4,0.2,7.29,,1.3,1.55,0.23,3.0,0.05,0.57,,,0.18,7.23,0.07,0.15,1.1,40.01,0.34,0.05,0.09,0.66,0.03,1.33,0.09,3.72,0.2,0.16
2010-05-12,0.1,,34,0.33,0.4,0.16,,0.5,0.3,0.03,0.07,0.03,3.4,1.4,0.2,7.33,,1.33,1.55,0.26,3.0,0.05,0.55,,,0.18,7.27,0.07,0.15,1.1,40.01,0.34,0.05,0.09,0.69,0.03,1.33,0.09,3.72,0.2,0.16
