SWL,ALW,GCB,SCB,GGBL,MLC,PBC,UNIL,HFC,CMLT,FML
264.0,2600.0,978.0,22000.0,990.0,150.0,520.0,1846.3333333333333,936.6666666666666,422.0,1200.0
264.0,2600.0,986.0,22000.0,990.0,150.0,520.0,1845.0,950.0,425.0,1200.0
264.0,2600.0,1000.0,22000.0,990.0,150.0,520.0,1845.0,950.0,425.0,1200.0
264.0,2600.0,1000.0,22000.0,990.0,150.0,520.0,1845.0,950.0,425.0,1200.0
264.0,2600.0,1000.0,22000.0,990.0,150.0,520.0,1845.0,950.0,425.0,1200.0
264.0,2600.0,1000.0,22000.0,990.0,150.0,520.0,1815.0,950.0,425.0,1200.0
264.0,2600.0,1000.0,22000.0,990.0,150.0,520.0,1800.0,950.0,425.0,1200.0
264.0,2600.0,1000.0,22000.0,990.0,149.33333333333334,520.0,1800.0,950.0,425.0,1200.0
264.0,2600.0,1100.0,21333.333333333332,990.0,149.0,520.0,1800.0,950.0,425.0,1100.0
264.0,2483.3333333333335,1155.0,21000.0,990.0,149.0,520.0,1800.0,950.0,425.0,1100.0
264.0,2450.0,1301.6666666666667,21733.333333333332,990.0,149.0,520.0,1800.0,950.0,425.0,1100.0
264.0,2450.0,1290.0,21733.333333333332,990.0,149.0,520.0,1800.0,950.0,425.0,1100.0
264.0,2483.3333333333335,1600.0,22100.0,959.3333333333334,149.0,520.0,1683.3333333333333,950.0,425.0,1100.0
264.0,2610.0,1600.0,22100.0,929.6666666666666,149.0,520.0,1300.0,950.0,425.0,1100.0
264.0,2800.0,1600.0,22100.0,900.0,149.0,520.0,1300.0,950.0,425.0,1100.0
264.0,3085.0,1600.0,22033.333333333332,800.0,149.0,520.0,1333.3333333333333,950.0,425.0,1100.0
264.0,3316.6666666666665,1600.0,21933.333333333332,706.6666666666666,149.0,520.0,1443.3333333333333,950.0,425.0,1100.0
264.0,3918.3333333333335,1600.0,22000.0,710.0,149.0,520.0,1490.0,950.0,425.0,1100.0
264.0,4200.0,1600.0,21666.666666666668,710.0,149.0,503.0,1500.0,951.3333333333334,425.0,1100.0
264.0,4133.333333333333,1586.0,21500.0,710.0,149.0,503.0,1516.6666666666667,952.0,425.0,1100.0
264.0,4100.0,1579.0,21500.0,723.3333333333334,145.0,503.0,1550.0,952.0,425.0,1033.3333333333333
264.0,4116.666666666667,1579.0,21500.0,740.0,145.0,503.0,1633.3333333333333,952.0,425.0,1000.0
264.0,4100.0,1500.0,21495.0,990.0,145.0,503.0,1670.0,952.0,425.0,950.0
264.0,4151.666666666667,1500.0,21500.0,990.0,145.0,503.0,1670.0,952.0,425.0,916.6666666666666
264.0,4220.0,1500.0,21500.0,990.0,141.66666666666666,503.0,1670.0,952.0,425.0,900.0
264.0,4300.0,1500.0,21500.0,900.0,135.0,503.0,1600.0,952.0,425.0,862.5
264.0,4350.0,1505.0,21500.0,900.0,135.0,503.0,1600.0,952.0,425.0,850.0
264.0,4500.0,1508.75,21500.0,900.0,135.0,503.0,1600.0,952.0,425.0,850.0
264.0,4500.0,1518.3333333333333,21500.0,900.0,135.0,503.0,1600.0,952.0,425.0,850.0
264.0,4664.666666666667,1520.0,21500.0,900.0,135.0,490.0,1600.0,952.0,425.0,850.0
264.0,4672.0,1520.0,21500.0,900.0,135.0,490.0,1600.0,952.0,425.0,850.0
264.0,4883.333333333333,1523.3333333333333,21500.0,900.0,135.0,490.0,1600.0,952.0,425.0,850.0
264.0,4938.333333333333,1533.3333333333333,21516.666666666668,850.0,135.0,490.0,1599.3333333333333,952.0,425.0,851.6666666666666
264.0,4977.333333333333,1541.6666666666667,21550.0,850.0,138.33333333333334,490.0,1598.0,952.0,425.0,855.0
264.0,5333.333333333333,1543.3333333333333,21550.0,863.3333333333334,140.0,490.0,1598.0,952.0,425.0,855.0
264.0,5850.0,1570.0,21550.0,895.0,140.0,490.0,1596.5,952.0,425.0,855.0
264.0,6866.666666666667,1611.6666666666667,21700.0,875.0,140.0,475.0,1597.0,952.0,425.0,900.0
264.0,7000.0,1610.0,21700.0,883.3333333333334,136.66666666666666,475.0,1598.0,952.0,425.0,900.0
264.0,7000.0,1610.0,21700.0,900.0,140.0,475.0,1733.3333333333333,952.0,425.0,866.6666666666666
264.0,7000.0,1600.0,21700.0,900.0,140.0,475.0,1750.0,952.0,425.0,800.0
264.0,7000.0,1600.0,21700.0,900.0,140.0,450.0,1750.0,952.0,423.3333333333333,800.0
264.0,7000.0,1600.0,21700.0,900.0,140.0,450.0,1750.0,952.0,420.0,800.0
264.0,7000.0,1600.0,21700.0,900.0,140.0,450.0,1750.0,952.0,420.0,800.0
264.0,7000.0,1600.0,21700.0,900.0,140.0,450.0,1750.0,952.0,421.6666666666667,800.0
264.0,7000.0,1600.0,21700.0,900.0,140.0,450.0,1750.0,952.0,420.0,800.0
264.0,6833.333333333333,1600.0,21700.0,900.0,140.0,450.0,1750.0,952.0,425.0,800.0
264.0,6900.0,1600.0,21700.0,900.0,126.66666666666667,450.0,1783.3333333333333,952.0,425.0,800.0
264.0,7000.0,1600.0,21000.0,900.0,120.0,450.0,1800.0,952.0,425.0,800.0
264.0,7070.0,1600.0,21000.0,900.0,130.0,450.0,1800.0,952.0,425.0,800.0
264.0,7100.333333333333,1600.0,21000.0,900.0,130.0,450.0,1800.0,952.0,425.0,800.0
264.0,7700.333333333333,1600.0,21000.0,900.0,130.0,450.0,1800.0,952.0,425.0,766.6666666666666
264.0,11000.0,1600.0,21000.0,900.0,130.0,450.0,1800.0,952.0,425.0,750.0
264.0,12000.5,1600.0,21000.0,900.0,130.0,450.0,1800.5,950.0,425.0,775.0
264.0,12051.5,1600.0,21000.0,900.0,130.0,450.0,1802.5,952.0,425.0,825.5
264.0,12100.0,1600.0,21000.0,900.0,130.0,450.0,1811.6666666666667,952.0,425.0,853.0
264.0,12100.0,1583.3333333333333,21000.0,900.0,130.0,450.0,1818.3333333333333,952.0,425.0,865.3333333333334
264.0,10733.333333333334,1600.0,21000.0,900.0,130.0,450.0,1820.0,952.0,425.0,870.0
264.0,5366.666666666667,1566.6666666666667,21000.0,900.0,130.0,450.0,1820.0,952.0,425.0,1000.0
264.0,4233.333333333333,1550.0,21000.0,900.0,130.0,450.0,1820.6666666666667,952.0,425.0,1000.0
264.0,4300.0,1550.0,21000.0,900.0,130.0,450.0,1825.0,952.0,426.6666666666667,1000.0
264.0,4300.0,1550.0,21000.0,900.0,130.0,450.0,1858.3333333333333,952.0,430.0,1000.0
264.0,4300.0,1550.0,21000.0,900.0,130.0,450.0,1933.3333333333333,952.0,430.0,1000.0
264.0,4300.0,1550.0,21000.0,900.0,131.0,450.0,2000.0,952.0,430.0,1000.0
264.0,4300.0,1550.0,20500.0,900.0,133.66666666666666,450.0,2000.0,952.0,430.0,1000.0
264.0,4300.0,1550.0,20500.0,900.0,138.33333333333334,450.0,2068.3333333333335,952.0,430.0,1000.0
264.0,4433.333333333333,1550.0,20500.0,900.0,140.66666666666666,450.0,2116.6666666666665,952.0,430.0,1000.0
264.0,4300.0,1500.0,20500.0,900.0,142.0,450.0,2206.6666666666665,950.6666666666666,430.0,1000.0
264.0,4266.666666666667,1513.3333333333333,20500.0,900.6666666666666,142.0,450.0,2236.6666666666665,951.3333333333334,430.0,983.3333333333334
264.0,4300.0,1550.6666666666667,20500.0,900.0,145.0,450.0,2283.3333333333335,952.0,430.0,950.0
264.0,4300.0,1550.0,20500.0,900.0,145.0,450.0,2300.0,952.0,430.0,950.0
264.0,4300.0,1550.0,20500.0,900.0,145.0,450.0,2300.0,952.0,430.0,950.0
264.0,4300.0,1553.3333333333333,20500.0,900.0,145.0,450.0,2300.0,952.0,430.0,950.0
264.0,4300.0,1560.3333333333333,20500.0,900.3333333333334,145.0,450.0,2300.0,952.0,430.0,950.0
264.0,4300.0,1565.6666666666667,20500.0,901.0,145.0,450.0,2300.0,952.0,430.0,950.0
264.0,4300.0,1566.0,20500.0,901.0,145.0,450.0,2300.0,952.0,430.0,950.0
264.0,4300.0,1566.0,20500.0,901.0,145.0,450.0,2300.0,952.0,430.0,950.0
264.0,4300.0,1566.0,20500.0,901.0,145.0,450.0,2300.0,952.0,430.0,920.0
264.0,4300.0,1569.0,20500.0,901.0,145.0,450.0,2300.0,952.0,430.0,942.5
264.0,4300.0,1570.0,20500.0,901.0,145.0,450.0,2300.0,952.0,430.0,950.0
264.0,4300.0,1570.0,20500.0,901.0,145.0,450.0,2300.0,952.0,430.0,950.0
264.0,4300.0,1570.0,20551.0,901.0,145.0,450.0,2300.0,952.0,430.0,950.0
264.0,4300.0,1570.0,20551.0,901.0,145.0,450.0,2300.0,952.0,430.0,950.0
264.0,4293.333333333333,1570.0,20551.0,904.0,145.0,450.0,2300.0,952.0,430.0,950.0
264.0,4293.333333333333,1577.0,20551.0,908.3333333333334,145.0,450.0,2366.6666666666665,952.0,430.0,950.0
264.0,4300.0,1578.6666666666667,20551.0,910.0,145.66666666666666,450.0,2400.6666666666665,950.6666666666666,430.0,950.0
264.0,4300.0,1580.0,20551.333333333332,910.0,146.0,450.0,2470.0,948.3333333333334,430.0,950.0
264.0,4300.0,1580.5,20552.0,910.0,146.0,450.0,2575.0,945.0,430.0,950.0
264.0,4300.0,1595.0,20552.666666666668,910.0,146.33333333333334,450.0,2600.0,950.0,430.0,950.0
264.0,4300.0,1643.6666666666667,20553.0,910.0,147.0,450.0,2616.6666666666665,950.0,430.0,950.0
264.0,4300.0,1655.3333333333333,20833.333333333332,910.0,147.0,450.0,2663.3333333333335,950.0,430.0,950.0
264.0,4300.0,1678.3333333333333,20500.0,910.0,147.0,450.0,2900.6666666666665,950.0,430.0,950.0
264.0,4300.0,1690.0,20500.0,910.0,147.0,450.0,2901.0,950.0,430.0,950.0
264.0,4275.0,1698.75,20500.0,910.0,147.0,450.0,2901.0,950.0,430.0,987.5
264.0,4300.0,1718.0,20500.0,910.0,147.0,450.0,2907.0,950.0,430.0,1000.0
264.0,4266.666666666667,1760.0,20500.0,910.0,147.0,450.0,2912.3333333333335,950.0,430.0,1000.0
264.0,4266.666666666667,1777.6666666666667,20500.0,910.0,147.0,450.0,2916.0,950.0,430.0,1002.0
275.0,4300.0,1796.0,20500.0,910.0,147.0,450.0,2916.0,950.0,430.0,1017.0
280.0,4300.0,1891.0,20500.0,910.0,147.0,450.0,2916.0,950.0,430.0,1151.0
280.0,4300.0,1970.3333333333333,20500.0,910.0,147.0,450.0,2918.0,955.0,431.6666666666667,1213.3333333333333
280.0,4250.0,2060.0,20500.0,910.0,188.5,450.0,2959.5,955.0,435.0,1221.0
282.5,4175.0,2443.75,20512.75,910.0,235.0,450.0,3006.5,955.0,435.0,1362.75
285.0,4000.0,2627.0,20640.666666666668,910.0,250.0,450.0,3053.3333333333335,955.0,435.6666666666667,1493.3333333333333
285.0,4000.0,2983.3333333333335,20901.0,910.0,251.0,450.0,3075.0,955.0,445.6666666666667,1590.3333333333333
285.0,4000.0,3213.0,20901.0,910.0,250.33333333333334,446.6666666666667,3205.0,955.0,450.0,1616.0
285.0,4000.0,3219.0,21626.0,910.0,255.0,440.0,3350.0,955.0,450.0,1616.0
285.0,4000.0,3246.0,21652.0,910.0,255.0,440.0,3538.0,955.0,450.0,1616.75
285.0,4000.0,3264.0,21752.0,910.0,255.0,440.0,3720.0,955.0,455.0,1617.0
285.0,4000.0,3261.6666666666665,21768.333333333332,910.0,255.0,440.0,3867.0,955.0,455.0,1622.3333333333333
285.0,4000.0,3260.0,21802.0,910.0,255.0,440.0,3974.0,955.0,455.0,1625.0
285.0,4000.0,3266.3333333333335,21934.666666666668,910.0,256.6666666666667,440.0,4133.666666666667,955.0,455.0,1625.0
285.0,4000.0,3273.6666666666665,22001.0,910.0,260.0,440.0,4200.0,955.0,455.0,1625.0
285.0,3950.0,3280.6666666666665,23001.0,910.0,260.3333333333333,440.0,4200.0,955.0,455.0,1625.3333333333333
285.0,3950.0,3290.0,24501.0,910.0,261.0,440.0,4201.333333333333,955.0,455.0,1626.6666666666667
285.0,4000.0,3307.0,25670.333333333332,911.0,261.0,440.0,4202.0,955.0,458.3333333333333,1627.0
285.0,4000.0,3320.6666666666665,26336.666666666668,915.0,261.6666666666667,426.6666666666667,4208.0,955.0,460.0,1640.0
285.0,4000.0,3334.6666666666665,26020.0,912.0,261.0,400.0,4217.0,955.0,460.0,1627.0
285.0,4000.0,3345.0,26021.0,912.0,261.0,400.0,4226.0,955.0,460.0,1627.0
285.0,4000.0,3359.0,26023.0,913.0,261.6666666666667,400.0,4247.666666666667,955.0,460.0,1635.0
285.0,4000.0,3428.6666666666665,26348.666666666668,915.0,262.0,400.0,4263.666666666667,955.0,460.0,1666.0
285.0,4000.0,3501.6666666666665,27000.0,937.0,263.0,396.6666666666667,4301.666666666667,955.0,460.0,1672.6666666666667
285.0,3866.6666666666665,3507.6666666666665,27001.666666666668,953.3333333333334,267.6666666666667,390.0,4304.666666666667,955.0,460.0,1687.0
285.0,3800.0,3510.0,28000.0,966.6666666666666,270.0,390.0,4311.333333333333,955.0,460.0,1690.0
285.0,3800.0,3510.0,28000.0,983.3333333333334,270.0,390.0,4314.0,955.0,460.0,1713.3333333333333
285.0,3666.6666666666665,3510.0,28000.0,1003.3333333333334,270.0,390.0,4538.666666666667,955.0,460.0,1753.0
285.0,3700.0,3510.0,28000.666666666668,1012.6666666666666,270.0,390.0,4651.333333333333,955.0,460.0,1771.3333333333333
285.0,3700.0,3512.6666666666665,28001.666666666668,1031.6666666666667,270.0,390.0,4653.0,955.0,460.0,1773.0
285.0,3700.0,3515.3333333333335,28002.0,1040.0,270.0,390.0,4700.0,955.0,460.0,1778.3333333333333
285.0,3700.0,3516.0,28002.0,1041.5,270.0,390.0,4800.0,955.0,460.0,1782.0
285.0,3700.0,3516.0,28500.0,1043.6666666666667,270.0,390.0,4801.333333333333,955.0,460.0,1784.0
285.0,3700.0,3516.0,28500.0,1047.3333333333333,270.0,390.0,4805.0,955.0,460.0,1785.0
285.0,3700.0,3516.0,28700.0,1050.0,270.0,390.0,4805.0,955.0,460.0,1785.0
285.0,3700.0,3517.6666666666665,28700.0,1050.0,271.6666666666667,390.0,4805.333333333333,955.0,460.0,1786.3333333333333
285.0,3700.0,3602.6666666666665,28700.0,1066.6666666666667,272.0,390.0,4808.0,985.0,460.0,1796.0
285.0,3633.3333333333335,3625.0,28700.0,1100.6666666666667,272.0,390.0,4856.666666666667,1100.0,460.0,1800.0
285.0,3700.0,3648.3333333333335,28700.0,1102.0,272.0,390.0,4861.0,1200.0,460.0,1800.0
285.0,3700.0,3667.6666666666665,28700.0,1105.0,272.0,390.0,4862.333333333333,1200.0,460.0,1800.0
285.0,3500.0,3802.0,28700.0,1115.0,272.0,390.0,4868.0,1203.3333333333333,460.0,1936.0
285.0,3500.0,3973.6666666666665,28700.0,1115.0,273.0,390.0,4873.333333333333,1205.0,460.0,2001.0
285.0,3500.0,4120.0,28700.0,1145.3333333333333,274.0,390.0,4897.333333333333,1205.0,460.0,2002.3333333333333
285.0,3500.0,4280.0,29300.666666666668,1200.6666666666667,280.0,390.0,4904.333333333333,1205.0,460.0,2003.0
285.0,3500.0,4667.333333333333,29501.0,1202.3333333333333,280.0,390.0,4969.0,1205.0,460.0,2004.0
285.0,3500.0,4819.333333333333,29834.333333333332,1203.0,280.0,390.0,5050.666666666667,1205.0,460.0,2008.0
285.0,4300.0,5005.333333333333,30001.0,1210.3333333333333,280.0,390.0,5184.0,1211.6666666666667,460.0,2009.0
285.0,4300.0,5107.333333333333,30001.0,1218.0,300.0,390.0,5334.0,1218.6666666666667,460.0,2009.0
285.0,4100.0,5172.666666666667,32001.0,1218.0,310.0,390.0,5868.666666666667,1223.6666666666667,460.0,2009.0
285.0,4300.0,5400.0,32001.0,1218.0,310.0,390.0,6007.333333333333,1226.6666666666667,460.0,2136.3333333333335
285.0,4300.0,5400.0,32001.0,1218.0,312.0,390.0,6300.0,1230.0,460.0,2201.0
285.0,4000.0,5400.0,33500.75,1266.75,312.0,390.0,6413.0,1230.0,460.0,2201.0
285.0,4000.0,5400.0,34001.0,1600.0,312.0,390.0,6501.333333333333,1300.0,460.0,2206.0
285.0,4000.0,5400.0,34003.666666666664,1733.3333333333333,314.0,383.3333333333333,6634.666666666667,1367.3333333333333,460.0,2212.3333333333335
285.0,4000.0,5400.0,34005.0,2000.6666666666667,343.3333333333333,380.0,6750.666666666667,1434.6666666666667,460.0,2215.3333333333335
285.0,4000.0,5400.0,36000.5,2100.5,400.0,380.0,6752.0,1550.0,460.0,2217.0
285.0,4000.0,5400.0,36038.25,2275.0,400.0,380.0,6753.25,1750.0,460.0,2260.0
285.0,4000.0,5604.666666666667,36684.0,2333.6666666666665,400.0,380.0,6850.666666666667,2166.6666666666665,460.0,2301.3333333333335
285.0,4000.0,5642.666666666667,37500.333333333336,2510.0,465.0,380.0,6851.666666666667,2400.0,460.0,2303.3333333333335
285.0,4000.0,5959.333333333333,38367.0,2659.0,465.6666666666667,386.6666666666667,7133.666666666667,2567.0,460.0,2468.6666666666665
285.0,4000.0,6162.0,42666.666666666664,2827.3333333333335,466.0,430.3333333333333,7203.333333333333,2600.0,460.0,2507.0
285.0,4000.0,6301.333333333333,45466.666666666664,2934.3333333333335,466.0,465.6666666666667,7237.666666666667,2600.0,460.0,2507.0
285.0,4000.0,6320.666666666667,49600.0,3283.3333333333335,466.6666666666667,530.0,7307.0,2600.0,460.0,2510.0
285.0,4000.0,6601.333333333333,52600.0,3500.0,467.0,552.0,7403.333333333333,2566.6666666666665,460.0,2511.6666666666665
285.0,4000.0,6887.0,53667.0,3500.0,467.0,613.3333333333334,7567.0,2600.0,460.0,2606.0
285.0,4000.0,7193.0,55000.0,3566.6666666666665,555.6666666666666,663.3333333333334,7605.0,2650.0,460.0,2916.3333333333335
285.0,4000.0,7408.666666666667,57000.666666666664,3600.0,600.0,753.3333333333334,7767.333333333333,2650.0,460.0,2920.0
285.0,4000.0,7610.666666666667,57001.666666666664,3600.0,600.0,767.3333333333334,8106.666666666667,2650.0,480.0,2923.3333333333335
286.0,4000.0,7957.0,58000.666666666664,3600.0,600.0,826.6666666666666,8500.666666666666,2650.0,490.0,2926.0
286.0,4000.0,8100.0,58502.333333333336,3619.0,600.0,916.6666666666666,8683.333333333334,2650.0,496.6666666666667,2930.3333333333335
288.0,4000.0,7900.0,58504.666666666664,3775.3333333333335,600.0,1070.3333333333333,8707.666666666666,2650.0,500.0,2937.3333333333335
288.0,4000.0,7466.666666666667,58505.666666666664,3930.0,600.0,1183.3333333333333,8866.666666666666,2650.0,513.3333333333334,3150.0
288.0,4000.0,6833.333333333333,58600.666666666664,4001.6666666666665,651.3333333333334,1200.0,8905.0,2650.0,520.0,3152.6666666666665
288.0,3933.3333333333335,6500.0,58601.0,4068.3333333333335,653.6666666666666,1200.0,9116.666666666666,2650.0,520.0,3185.3333333333335
288.0,4000.0,6500.0,58607.0,4134.666666666667,654.0,1200.0,9202.333333333334,2670.0,520.0,3210.0
288.0,4000.0,5533.333333333333,58611.0,4384.0,654.0,1200.0,9270.0,2966.6666666666665,520.0,3211.6666666666665
288.0,4000.0,5788.666666666667,59000.666666666664,4600.0,654.0,1300.0,9835.0,3050.0,520.0,3400.0
288.0,4000.0,5934.333333333333,59002.0,4635.666666666667,654.0,1300.0,9965.0,3083.6666666666665,520.0,3471.6666666666665
288.0,4000.0,6006.0,59003.0,4702.0,655.0,1300.0,10503.333333333334,3200.0,520.0,3506.6666666666665
288.0,4000.0,6202.666666666667,59004.666666666664,4803.0,655.6666666666666,1300.0,10570.0,3200.0,520.0,3530.0
288.0,4000.0,6241.666666666667,59504.333333333336,4816.0,656.0,1300.0,10668.666666666666,3433.3333333333335,520.0,3590.0
288.0,4000.0,6839.0,60501.0,4845.333333333333,656.0,1300.0,10710.0,3504.6666666666665,520.0,3610.0
288.0,4000.0,7226.666666666667,60501.0,4889.0,656.0,1300.0,13000.333333333334,3512.3333333333335,520.0,3650.0
288.0,4000.0,7525.0,60700.0,4971.5,660.0,1300.0,14005.5,3520.5,520.0,3700.0
288.0,4000.0,7687.666666666667,60933.333333333336,5101.0,660.3333333333334,1300.0,14019.666666666666,3550.6666666666665,533.3333333333334,3716.6666666666665
288.0,4000.0,8003.666666666667,61000.666666666664,5468.666666666667,700.0,1300.0,14035.666666666666,3586.0,550.0,3750.0
288.0,4000.0,8134.0,61001.0,5575.5,700.0,1300.0,14040.0,3700.5,550.0,3775.0
288.0,4000.0,8172.333333333333,61001.0,5653.666666666667,700.0,1300.0,14044.0,4000.0,550.0,3800.0
288.0,4000.0,8611.666666666666,67002.0,5668.666666666667,700.6666666666666,1300.0,14057.0,4034.0,550.0,3800.0
288.0,4000.0,8720.333333333334,67005.33333333333,5890.0,715.3333333333334,1300.0,14103.333333333334,4140.0,550.0,3866.6666666666665
288.0,4000.0,8875.0,67006.0,6702.0,739.3333333333334,1305.6666666666667,14114.0,4240.333333333333,550.0,3900.0
288.0,4000.0,9065.5,67013.0,6828.5,751.0,1500.0,15010.5,4400.0,550.0,3950.0
288.0,4000.0,9308.0,67060.0,6859.25,752.0,1812.5,15500.0,4556.5,563.75,4000.0
288.0,4000.0,9750.0,67100.0,6915.333333333333,802.0,2233.3333333333335,15503.666666666666,5135.0,665.0,4166.666666666667
289.3333333333333,3500.0,10268.333333333334,69033.33333333333,7004.333333333333,829.0,2808.3333333333335,15635.666666666666,6000.0,665.0,4216.666666666667
290.0,3866.6666666666665,11669.0,70001.0,7900.0,830.0,2944.3333333333335,17066.666666666668,6500.333333333333,665.0,4650.0
290.0,5000.0,13330.5,70001.0,8265.0,870.5,3433.0,17300.0,7370.0,665.0,4900.0
290.0,6075.25,13558.75,70001.0,8351.75,933.75,3726.0,17500.0,7925.0,665.0,5100.0
290.0,6755.333333333333,14340.0,70001.0,8470.0,1148.0,3920.0,17700.0,8735.0,665.0,5205.0
290.0,8666.666666666666,15136.666666666666,70001.0,9360.0,1505.0,3920.0,18183.333333333332,8934.0,665.0,5205.333333333333
290.0,9716.666666666666,15370.0,74667.66666666667,9360.0,1733.3333333333333,3920.0,19010.0,9200.0,665.0,5400.0
290.0,11000.0,16000.0,77001.0,9360.0,2000.0,3920.0,19200.0,9400.0,665.0,6000.0
290.0,12375.0,16701.25,77500.75,9571.25,2600.0,3920.0,19452.25,9451.75,670.0,6000.0
290.0,12500.0,17350.333333333332,86966.66666666667,10470.0,3052.3333333333335,3920.0,19868.333333333332,9570.666666666666,670.0,6500.0
290.0,12500.0,17550.0,88850.0,11100.0,3077.5,3920.0,20052.5,9655.0,670.0,6500.0
290.0,12500.0,17840.0,88850.5,11326.0,3100.0,3920.0,20210.0,9802.5,670.0,6700.0
290.0,12500.0,18100.666666666668,88851.0,11566.666666666666,3100.0,3920.0,20550.0,10053.666666666666,670.0,6700.0
290.0,12500.0,18200.0,88867.33333333333,12009.0,3100.0,3900.0,20588.666666666668,10103.666666666666,670.0,6970.0
290.0,12500.0,18200.0,89633.33333333333,12053.666666666666,3100.0,3900.0,20633.333333333332,10107.333333333334,670.0,7100.0
290.0,12500.0,18200.0,91402.0,12112.0,3100.0,3866.6666666666665,20672.666666666668,10108.0,675.0,7206.666666666667
290.0,12400.0,18200.0,95166.66666666667,12128.666666666666,3100.0,3816.6666666666665,20895.0,10108.0,756.6666666666666,7300.0
290.0,12333.333333333334,18200.0,95867.0,12178.333333333334,3100.0,3750.0,21087.333333333332,10108.0,766.6666666666666,7601.666666666667
290.0,12300.0,18066.666666666668,96001.0,12433.333333333334,3100.0,3716.6666666666665,22100.0,10108.0,776.6666666666666,7720.0
290.0,12233.333333333334,18000.0,96002.0,12517.0,3100.0,3650.0,22653.333333333332,10108.0,780.0,7810.666666666667
290.0,12200.0,18000.0,96003.0,12616.666666666666,3100.0,3633.3333333333335,24500.0,10102.666666666666,780.0,7933.333333333333
290.0,12166.666666666666,17000.0,99333.33333333333,12740.0,3100.0,3600.0,25166.666666666668,10100.0,786.6666666666666,8000.0
290.0,12100.0,16833.333333333332,100000.0,12750.0,3100.0,3600.0,27500.0,10100.0,793.3333333333334,8433.666666666666
290.0,12100.0,16500.0,108000.0,12750.0,3100.0,3600.0,27500.0,10100.0,793.3333333333334,9100.0
290.0,11400.0,16166.666666666666,133333.33333333334,12733.333333333334,3100.0,3600.0,27500.0,10100.0,786.6666666666666,9433.333333333334
290.0,12100.0,16000.0,143333.33333333334,12750.0,3100.0,3600.0,27500.0,10100.0,800.0,9500.666666666666
290.0,12100.0,16000.0,160000.0,12733.333333333334,3100.0,3600.0,27500.0,10100.0,780.0,9502.666666666666
290.0,10700.0,16000.0,160000.0,12700.0,3100.0,3566.6666666666665,27500.0,10100.0,800.0,9816.666666666666
290.0,10000.0,15333.333333333334,160000.0,12700.0,3100.0,3600.0,27500.0,10100.0,800.0,10633.333333333334
290.0,10000.0,14286.666666666666,160000.0,12700.0,3100.0,3600.0,25666.666666666668,10100.0,800.0,11068.333333333334
290.0,10000.0,14000.0,170000.0,12700.0,3100.0,3600.0,25000.0,10100.0,800.0,12200.0
290.0,10000.0,13500.0,170000.0,12700.0,3100.0,3600.0,25000.0,10100.0,800.0,13134.333333333334
290.0,10000.0,13500.0,170000.0,12700.0,3100.0,3600.0,25000.0,10100.0,800.0,14535.0
290.0,10000.0,13500.0,170000.0,12700.0,3100.0,3600.0,25000.0,10100.0,800.0,17033.333333333332
290.0,10000.0,13000.0,170000.0,12700.0,3100.0,3600.0,25000.0,10100.0,800.0,19033.333333333332
290.0,10000.0,13000.0,170000.0,12700.0,3100.0,3600.0,25000.0,10100.0,800.0,19800.0
290.0,10000.0,12333.333333333334,170000.0,12700.0,3100.0,3583.3333333333335,25000.0,10100.0,800.0,20001.0
290.0,10000.0,12000.0,170000.0,12700.0,3100.0,3600.0,24000.0,10100.0,800.0,20001.0
290.0,10000.0,12000.0,170000.0,12700.0,3100.0,3600.0,24000.0,10050.0,800.0,20001.0
290.0,10000.0,11000.0,170000.0,12700.0,3100.0,3575.0,23500.0,10000.0,847.5,20000.5
290.0,10000.0,10000.0,170000.0,12700.0,3100.0,3600.0,22000.0,10000.0,890.0,20000.0
290.0,10000.0,10052.5,170000.0,12700.0,3100.0,3600.0,22000.0,10000.0,890.0,20000.0
290.0,10000.0,10062.666666666666,170000.0,12700.0,3100.0,3600.0,22000.0,10000.0,943.3333333333334,20000.0
290.0,10000.0,10088.333333333334,170000.0,12700.0,3100.0,3600.0,22000.0,10000.0,970.0,20000.0
290.0,10000.0,10111.0,170000.0,12700.0,3100.0,3600.0,22000.0,10000.0,970.0,20000.0
290.0,10000.0,10132.0,170000.0,12700.0,3100.0,3600.0,22000.0,10000.0,970.0,20000.0
290.0,10000.0,10215.5,170000.0,12700.0,3100.0,3600.0,22000.0,10000.0,970.0,20000.0
290.0,10000.0,10680.333333333334,170000.0,12700.0,3100.0,3600.0,22000.0,10000.0,970.0,20000.0
290.0,10000.0,11743.333333333334,170000.0,12700.0,3100.0,3600.0,22000.0,9900.0,970.0,20000.0
290.0,10000.0,12099.0,170000.0,12700.0,3100.0,3600.0,22000.0,9900.0,970.0,20000.0
290.0,8333.333333333334,12223.333333333334,170000.0,12700.0,3100.0,3600.0,22000.0,9900.0,970.0,20000.0
290.0,8000.0,12884.0,170000.0,12500.0,3033.3333333333335,3600.0,22000.0,9500.0,1100.0,20000.0
290.0,7116.666666666667,13010.0,170000.0,12500.0,3000.0,3600.0,21333.333333333332,9500.0,1200.0,19333.333333333332
290.0,6583.333333333333,13010.0,166666.66666666666,12500.0,3000.0,3600.0,20000.0,9500.0,1230.0,18333.333333333332
290.0,6125.0,13010.0,165000.0,12500.0,3000.0,3450.0,20000.0,9500.0,1290.0,18000.0
