DATE,Texc
15/09/2021,0
16/09/2021,0.0035778
17/09/2021,0
20/09/2021,0.003565
22/09/2021,-0.0071685
23/09/2021,0.0035907
24/09/2021,0
27/09/2021,0.0035778
28/09/2021,0
29/09/2021,0.003565
30/09/2021,0.0070922
01/10/2021,0
05/10/2021,-0.0035398
06/10/2021,0.0070672
07/10/2021,-0.0035274
08/10/2021,0
12/10/2021,0.0035274
13/10/2021,-0.0035274
14/10/2021,0
19/10/2021,-0.0035398
21/10/2021,0.0071174
22/10/2021,-0.0071174
25/10/2021,0.0071174
26/10/2021,0.0035398
27/10/2021,0
28/10/2021,-0.0106572
29/10/2021,0.003565
03/11/2021,0
05/11/2021,-0.0106196
09/11/2021,0
10/11/2021,0.0071174
12/11/2021,0
15/11/2021,0.0070672
16/11/2021,0.0105079
17/11/2021,0
19/11/2021,-0.0035026
22/11/2021,0.0035026
23/11/2021,0.0069687
24/11/2021,0.0034662
26/11/2021,-0.0034662
29/11/2021,-0.0034783
30/11/2021,0.0034783
01/12/2021,-0.0034783
06/12/2021,0
07/12/2021,0
08/12/2021,-0.0069687
09/12/2021,0.0069687
10/12/2021,-0.0034783
14/12/2021,0
15/12/2021,0
16/12/2021,-0.0034783
20/12/2021,0.0034783
21/12/2021,0
22/12/2021,0
23/12/2021,-0.0034783
24/12/2021,0
29/12/2021,0
30/12/2021,0
31/12/2021,0
04/01/2022,0.0034783
05/01/2022,-0.0034783
06/01/2022,0
10/01/2022,0.0138892
11/01/2022,-0.0034542
13/01/2022,-0.0104713
14/01/2022,0.0104713
19/01/2022,0.0103987
20/01/2022,-0.0103987
21/01/2022,0
25/01/2022,-0.0034542
26/01/2022,0
27/01/2022,0.0137459
28/01/2022,-0.0068493
31/01/2022,-0.0103629
04/02/2022,-0.0034904
07/02/2022,-0.0035026
08/02/2022,0.0035026
09/02/2022,0.0034904
10/02/2022,0
11/02/2022,0.0034783
14/02/2022,0
15/02/2022,0
16/02/2022,-0.0034783
17/02/2022,0
18/02/2022,0.0069445
22/02/2022,-0.0034662
23/02/2022,0.0034662
24/02/2022,0.0034542
25/02/2022,0
02/03/2022,-0.0034305
03/03/2022,0.0034305
04/03/2022,0.0102216
08/03/2022,-0.0033728
09/03/2022,-0.0101868
10/03/2022,0
11/03/2022,-0.0034188
14/03/2022,0.0102216
15/03/2022,0.0067568
16/03/2022,-0.0101525
17/03/2022,-0.0068259
18/03/2022,0
21/03/2022,0.0102216
22/03/2022,-0.0033957
23/03/2022,-0.0034071
24/03/2022,0.0135596
25/03/2022,-0.0067568
28/03/2022,0
29/03/2022,-0.0033957
30/03/2022,-0.0068259
31/03/2022,0.0068259
01/04/2022,0.0101525
04/04/2022,0
05/04/2022,0.0033613
06/04/2022,0.00335
07/04/2022,-0.00335
08/04/2022,0.00335
11/04/2022,0.0772088
12/04/2022,-0.0738698
13/04/2022,-0.006689
14/04/2022,0.006689
19/04/2022,0.0100167
20/04/2022,-0.0066667
21/04/2022,0
22/04/2022,0.0066667
25/04/2022,0.0066226
26/04/2022,0.0032949
27/04/2022,0.0032841
04/05/2022,-0.0032841
05/05/2022,0.0032841
06/05/2022,0
09/05/2022,0.0065359
10/05/2022,0.0064936
11/05/2022,0
12/05/2022,0
13/05/2022,-0.0032415
16/05/2022,0.0032415
17/05/2022,-0.0130295
18/05/2022,0.0097879
19/05/2022,-0.013072
20/05/2022,0.0032841
23/05/2022,-0.0098848
24/05/2022,0.0033058
25/05/2022,0.006579
26/05/2022,-0.0098848
27/05/2022,0.0033058
31/05/2022,-0.0033058
02/06/2022,-0.0066007
03/06/2022,0
09/06/2022,0.0032949
10/06/2022,0.00982
13/06/2022,0.003252
14/06/2022,0
15/06/2022,0.0032415
16/06/2022,-0.0064936
17/06/2022,-0.0032626
21/06/2022,0.0097562
22/06/2022,-0.0097562
23/06/2022,0.0129873
24/06/2022,-0.0097246
28/06/2022,-0.0032626
29/06/2022,0.0065147
30/06/2022,-0.003252
01/07/2022,0.0097246
05/07/2022,0.0032206
06/07/2022,0
07/07/2022,0.0064104
08/07/2022,0.0063695
12/07/2022,0
13/07/2022,-0.0031298
14/07/2022,0.0031298
15/07/2022,-0.0031298
18/07/2022,-0.0031397
19/07/2022,-0.0063092
20/07/2022,0.0031595
21/07/2022,-0.0031595
22/07/2022,0
26/07/2022,0.0031595
27/07/2022,-0.0031595
28/07/2022,0
29/07/2022,-0.009539
01/08/2022,-0.0032001
02/08/2022,0.0063899
03/08/2022,0.0063492
05/08/2022,0
08/08/2022,-0.0031797
10/08/2022,-0.0095695
11/08/2022,-0.0032103
12/08/2022,0.0032103
16/08/2022,0
17/08/2022,0
18/08/2022,0.0031695
19/08/2022,0.0063092
22/08/2022,0.0031397
23/08/2022,0.0031298
24/08/2022,0
25/08/2022,0
26/08/2022,0
29/08/2022,0
30/08/2022,-0.0062696
31/08/2022,0.0031397
02/09/2022,0
06/09/2022,0.0031104
07/09/2022,-0.0062306
08/09/2022,0.0031202
09/09/2022,-0.0031202
14/09/2022,0
15/09/2022,-0.0031202
16/09/2022,0
19/09/2022,0
20/09/2022,0.0031202
22/09/2022,0
23/09/2022,0.0092167
26/09/2022,0.0121582
27/09/2022,0.0030166
28/09/2022,-0.0182376
29/09/2022,-0.0061538
30/09/2022,0.0061538
03/10/2022,0
04/10/2022,-0.0123458
05/10/2022,0.006192
06/10/2022,0.0092167
07/10/2022,-0.0030628
11/10/2022,0.0091604
12/10/2022,-0.0030441
13/10/2022,-0.0061163
14/10/2022,0.0061163
18/10/2022,0.0061538
19/10/2022,0
21/10/2022,-0.0061538
25/10/2022,-0.0061729
26/10/2022,-0.0124612
27/10/2022,0.00625
28/10/2022,0.0062112
31/10/2022,0
01/11/2022,0
03/11/2022,0.0061538
09/11/2022,-0.0185764
10/11/2022,-0.0125787
14/11/2022,0.0125787
15/11/2022,0
16/11/2022,-0.0221177
17/11/2022,0.009539
21/11/2022,0.0249234
22/11/2022,-0.0030817
23/11/2022,-0.0030912
25/11/2022,0.0061729
28/11/2022,-0.0061729
29/11/2022,0
30/11/2022,-0.0031008
05/12/2022,0.0062696
06/12/2022,0.0031202
08/12/2022,0
09/12/2022,0.00625
13/12/2022,-0.0156498
14/12/2022,-0.0158986
15/12/2022,0
16/12/2022,0.0158986
19/12/2022,-0.0095087
20/12/2022,-0.0031898
21/12/2022,-0.0032001
22/12/2022,0.0095695
23/12/2022,-0.0095695
28/12/2022,-0.0032103
29/12/2022,0.0064104
30/12/2022,-0.0096309
04/01/2023,0
05/01/2023,0.0063899
06/01/2023,-0.0063899
10/01/2023,-0.0192933
11/01/2023,0
12/01/2023,-0.0065147
13/01/2023,0
17/01/2023,0.0065147
18/01/2023,0
19/01/2023,0
20/01/2023,0
24/01/2023,-0.003252
25/01/2023,-0.0065359
26/01/2023,0.0032732
30/01/2023,0.0032732
31/01/2023,-0.0032732
02/02/2023,0.0032949
03/02/2023,0.00982
06/02/2023,0
07/02/2023,0.003252
08/02/2023,0.0064726
09/02/2023,0
10/02/2023,0.0032206
13/02/2023,0.0064104
14/02/2023,-0.0096309
15/02/2023,-0.003231
16/02/2023,0
17/02/2023,0
21/02/2023,0.0192314
22/02/2023,-0.0160004
23/02/2023,0
24/02/2023,0.0064309
28/02/2023,0.0031695
01/03/2023,-0.009539
02/03/2023,0.0063695
03/03/2023,-0.0095695
07/03/2023,0.0127391
08/03/2023,0.0031595
09/03/2023,-0.0126985
10/03/2023,-0.0032001
13/03/2023,-0.0096619
14/03/2023,0.012862
15/03/2023,0.0031898
16/03/2023,-0.0128207
17/03/2023,-0.003231
21/03/2023,-0.0064936
23/03/2023,0.0097879
24/03/2023,0.0064726
29/03/2023,-0.0129873
30/03/2023,0.0032626
