DATE,Tun
20/02/2020,0.0010433
25/02/2020,-0.0035877
26/02/2020,-0.0016651
27/02/2020,0.002121
28/02/2020,0.0028811
02/03/2020,0.0046024
03/03/2020,-0.0032673
04/03/2020,-0.0024643
05/03/2020,-0.0070372
09/03/2020,-0.014802
10/03/2020,-0.0083065
11/03/2020,0.0072279
13/03/2020,-0.0280476
16/03/2020,-0.0418587
17/03/2020,-0.0378036
18/03/2020,0.0069637
19/03/2020,-0.0032654
23/03/2020,0.0099134
24/03/2020,0.0189734
26/03/2020,0.0106888
27/03/2020,-0.0018873
30/03/2020,0.0033684
31/03/2020,0.0077
01/04/2020,0.0009212
02/04/2020,-0.0236111
03/04/2020,-0.0133905
06/04/2020,-0.0041208
07/04/2020,0.0055876
08/04/2020,-0.0023785
14/04/2020,-0.0017843
15/04/2020,0.0005159
16/04/2020,0.0033789
17/04/2020,0.0032463
20/04/2020,0.0090303
21/04/2020,-0.0022726
22/04/2020,0.0014458
23/04/2020,0.0050354
24/04/2020,-0.0013208
27/04/2020,-0.0011177
28/04/2020,-0.0088463
29/04/2020,-0.0092058
30/04/2020,-0.0036621
04/05/2020,0.0035944
05/05/2020,0.0017576
06/05/2020,-0.0014162
07/05/2020,0.0072803
08/05/2020,-0.0022078
11/05/2020,0.002965
12/05/2020,0.0068617
13/05/2020,0.0056391
14/05/2020,0.0103207
15/05/2020,0.0075359
18/05/2020,-0.0073929
19/05/2020,-0.0009146
20/05/2020,0.0041571
21/05/2020,-0.0016584
22/05/2020,0.0043488
26/05/2020,0.0003042
27/05/2020,-0.0011559
28/05/2020,-0.0041599
29/05/2020,0.0074015
02/06/2020,0.0078096
03/06/2020,0.000701
04/06/2020,0.0076065
05/06/2020,0.0037136
08/06/2020,-0.0013924
09/06/2020,-0.001976
10/06/2020,0.0013876
11/06/2020,0.0032387
12/06/2020,0.0058327
15/06/2020,0.0005913
16/06/2020,0.0003109
17/06/2020,0.0035276
18/06/2020,-0.0012035
19/06/2020,-0.0020771
22/06/2020,-0.0005112
24/06/2020,-0.0046387
25/06/2020,-0.0080233
26/06/2020,-0.0052977
29/06/2020,0.0027161
30/06/2020,0.0001583
01/07/2020,-0.0099564
02/07/2020,-0.0018787
03/07/2020,0.0039587
06/07/2020,0.0009995
07/07/2020,-0.0016432
08/07/2020,0.0051184
09/07/2020,-0.0002394
10/07/2020,0.0008078
13/07/2020,0.0006142
14/07/2020,-0.0034552
15/07/2020,-0.0023928
16/07/2020,-0.0026684
17/07/2020,-0.0009928
20/07/2020,0.0042667
21/07/2020,-0.0075254
22/07/2020,0.0036869
23/07/2020,0.0018053
24/07/2020,0.0048189
27/07/2020,0.000082
28/07/2020,-0.0019808
29/07/2020,-0.0007544
03/08/2020,-9.54E-06
05/08/2020,0.0119629
06/08/2020,-0.0040979
07/08/2020,0.0007305
10/08/2020,0.0056372
11/08/2020,0.0027819
12/08/2020,0.005476
14/08/2020,-0.0004368
17/08/2020,-0.0097609
18/08/2020,-0.002779
19/08/2020,0.0017786
21/08/2020,0.0028706
24/08/2020,0.0004873
25/08/2020,0.0022049
26/08/2020,0.00214
27/08/2020,0.000618
28/08/2020,0.0032072
31/08/2020,0.0012398
01/09/2020,-0.0019445
02/09/2020,0.0016584
03/09/2020,-0.0023508
04/09/2020,0.0027685
08/09/2020,-0.001586
09/09/2020,0.0068827
10/09/2020,0.0029984
11/09/2020,0.007021
15/09/2020,-0.0000181
16/09/2020,-0.0040321
17/09/2020,-0.0024042
18/09/2020,0.0040607
22/09/2020,-0.0053053
23/09/2020,0.0032463
24/09/2020,-0.0052834
25/09/2020,0.0018396
28/09/2020,-0.0052156
29/09/2020,0.0082207
30/09/2020,-0.0120249
01/10/2020,-0.0254536
02/10/2020,-0.0017023
05/10/2020,0.0180073
06/10/2020,0.0083351
07/10/2020,-0.0106106
08/10/2020,0.0000734
09/10/2020,0.0004826
13/10/2020,-0.0030909
14/10/2020,0.0011597
15/10/2020,0.002039
21/10/2020,-0.0002451
22/10/2020,0.0000334
23/10/2020,0.0020285
26/10/2020,-0.0025778
27/10/2020,-0.0029669
28/10/2020,-0.0024948
30/10/2020,-0.0082817
03/11/2020,0.0011024
05/11/2020,-0.0016613
06/11/2020,0.0049219
09/11/2020,0.005477
10/11/2020,0.0026464
12/11/2020,0.0013971
13/11/2020,0.001894
16/11/2020,0.0045633
17/11/2020,0.0039577
19/11/2020,0.0032787
20/11/2020,0.0003977
23/11/2020,0.0006714
24/11/2020,0.0012932
25/11/2020,0.0074215
27/11/2020,-0.0034113
30/11/2020,0.0059271
01/12/2020,-0.0010328
02/12/2020,0.0014286
08/12/2020,0.0025711
09/12/2020,0.0029192
10/12/2020,-0.0006895
11/12/2020,-0.0049534
14/12/2020,-0.0021324
15/12/2020,0.0013399
16/12/2020,-0.0044346
17/12/2020,0.0015278
18/12/2020,0.0028934
21/12/2020,0.0029335
22/12/2020,-0.0035276
23/12/2020,0.0016727
24/12/2020,0.001977
29/12/2020,0.0003614
30/12/2020,-0.0006533
31/12/2020,0.0049639
04/01/2021,-0.0112162
05/01/2021,-0.0059109
06/01/2021,-0.0037346
11/01/2021,-0.0021505
12/01/2021,0.0007677
13/01/2021,-0.0033884
15/01/2021,0.0009413
19/01/2021,-0.0002804
20/01/2021,-0.0012674
21/01/2021,-0.0009604
22/01/2021,-0.0073204
26/01/2021,-0.0053301
27/01/2021,-0.0044222
29/01/2021,0.0006056
02/02/2021,-0.0058775
03/02/2021,0.0011501
04/02/2021,1.91E-06
05/02/2021,0.0033321
08/02/2021,-0.0024576
09/02/2021,0.0016899
10/02/2021,0.0043201
11/02/2021,-0.0001822
16/02/2021,0.0069189
17/02/2021,-0.001379
18/02/2021,0.006135
19/02/2021,-0.0018959
23/02/2021,-0.0002594
24/02/2021,-0.0002441
25/02/2021,-0.0006838
26/02/2021,-0.0017376
01/03/2021,-0.0030651
02/03/2021,0.0012684
03/03/2021,0.0028477
04/03/2021,0.0063648
05/03/2021,0.005662
09/03/2021,0.0001183
10/03/2021,0.0019331
15/03/2021,-0.000206
16/03/2021,-0.0056362
17/03/2021,0.0011272
18/03/2021,0.003479
19/03/2021,-0.0021858
22/03/2021,0.0115576
23/03/2021,0.011096
24/03/2021,0.0160637
25/03/2021,0.0004787
26/03/2021,0.0007133
29/03/2021,0.001133
30/03/2021,0.0010538
31/03/2021,-0.001399
01/04/2021,0.0066442
06/04/2021,0.0047531
07/04/2021,-0.001915
08/04/2021,-0.0043135
09/04/2021,0.016346
12/04/2021,-0.0201893
14/04/2021,-0.002636
15/04/2021,-0.0029879
16/04/2021,-0.0077095
19/04/2021,-0.0040083
20/04/2021,-0.0039053
21/04/2021,0.0030165
22/04/2021,0.0053053
23/04/2021,0.0048828
26/04/2021,0.000412
27/04/2021,0.0003023
29/04/2021,0.0067902
30/04/2021,0.0043411
04/05/2021,0.0054932
05/05/2021,-0.0018435
06/05/2021,0.0043259
07/05/2021,-0.0022097
10/05/2021,0.0068798
11/05/2021,0.0083437
17/05/2021,0.0040436
18/05/2021,-0.0014954
19/05/2021,0.0012836
20/05/2021,0.0022144
21/05/2021,0.0029631
24/05/2021,-0.0003166
25/05/2021,-0.0038786
26/05/2021,-0.0013762
27/05/2021,0.0020685
28/05/2021,0.0049801
01/06/2021,-0.0052719
04/06/2021,-0.0003586
08/06/2021,-0.0011644
09/06/2021,0.0003395
10/06/2021,0.0012512
11/06/2021,0.0003319
14/06/2021,0.0007601
15/06/2021,-0.0032701
16/06/2021,-0.0030384
17/06/2021,-0.0016317
18/06/2021,-0.0005922
21/06/2021,0.0001574
22/06/2021,0.0000944
23/06/2021,-0.0016937
24/06/2021,-0.001997
25/06/2021,0.0010023
28/06/2021,-0.001112
29/06/2021,-0.0041609
30/06/2021,-0.0027618
01/07/2021,-0.0019312
02/07/2021,0.0004091
06/07/2021,0.0015965
07/07/2021,0.0013103
08/07/2021,0.0021915
09/07/2021,-0.0021114
13/07/2021,-0.000186
14/07/2021,-0.0019646
15/07/2021,-0.0013504
16/07/2021,0.0053778
19/07/2021,0.0031824
22/07/2021,-0.0006237
23/07/2021,0.000041
26/07/2021,-0.0067463
27/07/2021,0.0031424
28/07/2021,0.0013666
29/07/2021,0.0023527
30/07/2021,0.0025721
03/08/2021,-0.0008526
05/08/2021,0.0026102
06/08/2021,0.0008593
09/08/2021,0.0013905
11/08/2021,-0.0037279
12/08/2021,0.0000257
16/08/2021,0.0023651
17/08/2021,0.0004644
18/08/2021,-0.0011597
19/08/2021,0.0025005
20/08/2021,0.0013514
23/08/2021,-0.0029516
24/08/2021,0.0014095
25/08/2021,-6.68E-06
26/08/2021,0.0007429
27/08/2021,0.004282
30/08/2021,0.0005322
31/08/2021,0.0001764
01/09/2021,-0.0008907
02/09/2021,-0.0014391
03/09/2021,0.0013542
07/09/2021,-0.0066299
08/09/2021,-0.0014715
09/09/2021,-0.0004377
10/09/2021,0.0006628
14/09/2021,-0.0042553
15/09/2021,-0.0019636
16/09/2021,0.0005093
17/09/2021,0.0016336
20/09/2021,0.0008526
22/09/2021,-0.004981
23/09/2021,0.0066385
24/09/2021,-0.0006704
27/09/2021,0.0043859
28/09/2021,-0.0052919
29/09/2021,0.0027094
30/09/2021,0.0024757
01/10/2021,0.0007858
05/10/2021,-0.0025244
06/10/2021,0.0013018
07/10/2021,-0.0016232
08/10/2021,-0.0009966
12/10/2021,-0.0028877
13/10/2021,-0.0017786
14/10/2021,-0.0009508
19/10/2021,-0.0064983
21/10/2021,-0.0038996
22/10/2021,-0.0108681
25/10/2021,0.0002823
26/10/2021,-0.0029058
27/10/2021,0.0048008
28/10/2021,0.0042419
29/10/2021,-0.0007906
03/11/2021,0.00249
05/11/2021,-0.0000439
09/11/2021,0.0028734
10/11/2021,0.0017786
12/11/2021,0.0013676
15/11/2021,-0.0009117
16/11/2021,0.0008364
17/11/2021,-0.0026789
19/11/2021,0.0002699
22/11/2021,0.0003233
23/11/2021,0.0027761
24/11/2021,0.0001802
26/11/2021,0.0021963
29/11/2021,-0.0006742
30/11/2021,-0.003396
01/12/2021,-0.0003681
06/12/2021,-0.0055866
07/12/2021,-0.0006113
08/12/2021,-0.0014496
09/12/2021,-2.86E-06
10/12/2021,0.0008936
14/12/2021,0.0003862
15/12/2021,-0.0007076
16/12/2021,-0.0016117
20/12/2021,-0.001276
21/12/2021,0.0011997
22/12/2021,-0.0082731
23/12/2021,0.0028019
24/12/2021,-0.0007505
29/12/2021,0.0050316
30/12/2021,0.0093813
31/12/2021,-0.0018415
04/01/2022,-0.0023785
05/01/2022,0.0021849
06/01/2022,-0.0019894
10/01/2022,-0.001255
11/01/2022,0.002368
13/01/2022,0.0066957
14/01/2022,0.0034046
19/01/2022,-0.0001593
20/01/2022,-0.0016813
21/01/2022,0.0002289
25/01/2022,-0.0019369
26/01/2022,0.0034208
27/01/2022,0.0007038
28/01/2022,-0.0024891
31/01/2022,-0.0012999
04/02/2022,-0.0034933
07/02/2022,-0.0003948
08/02/2022,0.0007448
09/02/2022,0.002636
10/02/2022,0.0004864
11/02/2022,0.0009985
14/02/2022,-0.0007963
15/02/2022,0.0005636
16/02/2022,0.0038404
17/02/2022,0.0020542
18/02/2022,-0.0019636
22/02/2022,-0.0029783
23/02/2022,-0.0030384
24/02/2022,-0.0056458
25/02/2022,0.0004301
02/03/2022,0.0091181
03/03/2022,-0.0001936
04/03/2022,-0.0015469
08/03/2022,-0.0016079
09/03/2022,-0.004487
10/03/2022,0.0017395
11/03/2022,0.0000324
14/03/2022,0.0070457
15/03/2022,0.002367
16/03/2022,-0.002264
17/03/2022,0.0029135
18/03/2022,-0.0036983
21/03/2022,-0.0045977
22/03/2022,-0.0001078
23/03/2022,-0.0006046
24/03/2022,0.0019541
25/03/2022,0.0032673
28/03/2022,-0.008606
29/03/2022,0.0010672
30/03/2022,0.0020552
31/03/2022,0.0021868
01/04/2022,-0.002634
04/04/2022,0.0004826
05/04/2022,0.0025892
06/04/2022,0.0020866
07/04/2022,0.0033903
08/04/2022,-0.0000858
11/04/2022,0.1405697
12/04/2022,-0.1354856
13/04/2022,0.0057259
14/04/2022,0.005084
19/04/2022,-0.000474
20/04/2022,0.0004978
21/04/2022,0.0003338
22/04/2022,-0.0017605
25/04/2022,0.0006475
26/04/2022,0.0009193
27/04/2022,0.0008068
04/05/2022,0.0062542
05/05/2022,-0.0035019
06/05/2022,-0.0003595
09/05/2022,0.0006742
10/05/2022,0.0032797
11/05/2022,-0.0044975
12/05/2022,0.0017481
13/05/2022,0.0051565
16/05/2022,-0.0020895
17/05/2022,-0.0033417
18/05/2022,0.0035915
19/05/2022,0.0014029
20/05/2022,-0.0000467
23/05/2022,0.0006247
24/05/2022,0.0017252
25/05/2022,0.0040731
26/05/2022,-0.0005426
27/05/2022,-0.0007458
31/05/2022,0.0031128
02/06/2022,-0.0016375
03/06/2022,-0.0038528
09/06/2022,0.0004549
10/06/2022,0.000906
13/06/2022,0.002512
14/06/2022,0.0023718
15/06/2022,0.0044985
16/06/2022,0.0084562
17/06/2022,-0.0030737
21/06/2022,0.000598
22/06/2022,0.0107565
23/06/2022,0.0023432
24/06/2022,-0.0026264
28/06/2022,-0.0015173
29/06/2022,-0.0043364
30/06/2022,-0.0001707
01/07/2022,0.0010586
05/07/2022,0.0000324
06/07/2022,0.0026445
07/07/2022,1.91E-06
08/07/2022,0.0006332
12/07/2022,0.0004787
13/07/2022,0.0019674
14/07/2022,0.0016193
15/07/2022,0.0032148
18/07/2022,0.0005331
19/07/2022,-0.0029182
20/07/2022,0.0045776
21/07/2022,0.0026855
22/07/2022,0.00667
26/07/2022,0.003274
27/07/2022,-0.0000925
28/07/2022,0.0009003
29/07/2022,0.0040674
01/08/2022,0.0022449
02/08/2022,-0.0003462
03/08/2022,0.0009823
05/08/2022,-0.0029688
08/08/2022,0.0008993
10/08/2022,0.0024605
11/08/2022,0.0002832
12/08/2022,0.0028906
16/08/2022,0.0036163
17/08/2022,0.0011435
18/08/2022,0.0095835
19/08/2022,0.0017481
22/08/2022,-0.0018606
23/08/2022,-0.0004597
24/08/2022,0.0006418
25/08/2022,0.0035629
26/08/2022,0.0033026
29/08/2022,0.0036993
30/08/2022,0.0013895
31/08/2022,0.0117645
02/09/2022,-0.0035295
06/09/2022,0.0029049
07/09/2022,0.0107889
08/09/2022,-0.0029888
09/09/2022,0.0010786
14/09/2022,-0.0005331
15/09/2022,-0.0033226
16/09/2022,-0.0030737
19/09/2022,-0.0000296
20/09/2022,-0.0002766
22/09/2022,-0.0011654
23/09/2022,0.0044899
26/09/2022,0.0092354
27/09/2022,0.0043354
28/09/2022,0.0020399
29/09/2022,0.0036049
30/09/2022,-0.0034351
03/10/2022,-0.0021362
04/10/2022,-0.0076351
05/10/2022,-0.0087194
06/10/2022,-0.0003347
07/10/2022,-0.0071077
11/10/2022,0.0059309
12/10/2022,-0.006916
13/10/2022,0.0009422
14/10/2022,0.001976
18/10/2022,-0.0004873
19/10/2022,-0.0010815
21/10/2022,0.002243
25/10/2022,0.0022154
26/10/2022,0.0034113
27/10/2022,-0.0002613
28/10/2022,0.0029478
31/10/2022,0.0034199
01/11/2022,0.0055647
03/11/2022,-0.0003366
09/11/2022,-0.0072536
10/11/2022,-0.0028858
14/11/2022,-0.0031815
15/11/2022,-0.0057507
16/11/2022,-0.0035887
17/11/2022,-0.0008812
21/11/2022,0.0045223
22/11/2022,-0.0019827
23/11/2022,-0.000824
25/11/2022,-0.0017939
28/11/2022,0.0026054
29/11/2022,-0.0004225
30/11/2022,-0.0010948
05/12/2022,0.0015545
06/12/2022,-0.0035076
08/12/2022,-0.0005989
09/12/2022,0.0047512
13/12/2022,-0.0010948
14/12/2022,-0.0001745
15/12/2022,0.0004587
16/12/2022,0.0012169
19/12/2022,0.0013885
20/12/2022,-0.0008383
21/12/2022,-0.0031223
22/12/2022,-0.0002632
23/12/2022,-0.0029917
28/12/2022,-0.0015612
29/12/2022,0.004899
30/12/2022,-0.000371
04/01/2023,-0.0025501
05/01/2023,0.0048161
06/01/2023,0.0022507
10/01/2023,-0.0000858
11/01/2023,0.0012836
12/01/2023,0.0148611
13/01/2023,0.0059767
17/01/2023,-0.0005913
18/01/2023,-0.0062695
19/01/2023,-0.0000925
20/01/2023,0.0022688
24/01/2023,0.0038433
25/01/2023,-0.0014257
26/01/2023,0.0058384
30/01/2023,-0.0042267
31/01/2023,-0.0045719
02/02/2023,-0.0063229
03/02/2023,0.0038481
06/02/2023,-0.0018034
07/02/2023,-0.0032816
08/02/2023,-0.0071478
09/02/2023,-0.0060577
10/02/2023,-0.0027399
13/02/2023,0.0064964
14/02/2023,0.0074444
15/02/2023,-0.0049944
16/02/2023,0.0006027
17/02/2023,0.0006771
21/02/2023,-0.005187
22/02/2023,-0.0054855
23/02/2023,-0.0006371
24/02/2023,0.0000744
28/02/2023,0.002964
01/03/2023,-0.0012884
02/03/2023,0.0060749
03/03/2023,0.002182
07/03/2023,-0.0032225
08/03/2023,-0.0016756
09/03/2023,0.0021505
10/03/2023,-0.0028648
13/03/2023,0.0004005
14/03/2023,0.001358
15/03/2023,-0.0008812
16/03/2023,-0.0015268
17/03/2023,-0.0005989
21/03/2023,-0.0036459
23/03/2023,0.0037766
24/03/2023,0.0031424
29/03/2023,0.0014858
30/03/2023,0.0007849
